QueryId,EntityId,Relevance C_TFIDF
017,686906,9.382751212107198
017,420769,9.382751212107198
017,4549148,7.737817734750299
017,4236267,7.737817734750299
017,4232334,7.737817734750299
017,4196194,7.737817734750299
017,4171984,7.737817734750299
017,4055697,7.737817734750299
017,3915075,7.737817734750299
017,3843973,7.737817734750299
017,3806389,7.737817734750299
017,3517287,7.737817734750299
017,3490983,7.737817734750299
017,3422126,7.737817734750299
017,3422061,7.737817734750299
017,3323168,7.737817734750299
017,3200830,7.737817734750299
017,2883829,7.737817734750299
017,2573288,7.737817734750299
017,2302402,7.737817734750299
018,1231698,15.189364437103217
018,1391614,14.576257012225751
018,4016704,13.35004216247082
018,2878703,12.931868456820261
018,383116,12.318761031942797
018,383092,12.318761031942797
018,4382008,10.674372476537307
018,4357083,10.674372476537307
018,4098753,10.674372476537307
018,4051125,10.674372476537307
018,4035907,10.674372476537307
018,3872186,10.674372476537307
018,3563972,10.674372476537307
018,3494038,10.674372476537307
018,3372587,10.674372476537307
018,3220239,10.674372476537307
018,3196641,10.674372476537307
018,1984000,10.674372476537307
018,1482822,10.674372476537307
018,1482763,10.674372476537307
018,864817,10.674372476537307
018,836044,10.674372476537307
018,747641,10.674372476537307
018,383110,10.674372476537307
018,383106,10.674372476537307
018,2519386,10.061265051659841
018,855019,10.061265051659841
018,4461913,8.416876496254353
018,4381998,8.416876496254353
018,4377954,8.416876496254353
018,4068581,8.416876496254353
018,3952885,8.416876496254353
018,3937996,8.416876496254353
018,3936165,8.416876496254353
018,3909016,8.416876496254353
018,3834906,8.416876496254353
018,3489707,8.416876496254353
018,3294223,8.416876496254353
018,3202359,8.416876496254353
018,3173874,8.416876496254353
018,3127912,8.416876496254353
018,3008436,8.416876496254353
018,3007529,8.416876496254353
018,2863952,8.416876496254353
018,2838958,8.416876496254353
018,2778520,8.416876496254353
018,2621585,8.416876496254353
018,2402572,8.416876496254353
018,2381004,8.416876496254353
018,2371589,8.416876496254353
018,2060383,8.416876496254353
018,1994644,8.416876496254353
018,1902691,8.416876496254353
018,1902672,8.416876496254353
018,1804064,8.416876496254353
018,1613872,8.416876496254353
018,1613870,8.416876496254353
018,1613853,8.416876496254353
018,1591040,8.416876496254353
018,1544179,8.416876496254353
018,1482961,8.416876496254353
018,1482790,8.416876496254353
018,1391618,8.416876496254353
018,1379051,8.416876496254353
018,1369925,8.416876496254353
018,1202825,8.416876496254353
018,979368,8.416876496254353
018,960957,8.416876496254353
018,960935,8.416876496254353
018,793181,8.416876496254353
018,776869,8.416876496254353
018,731035,8.416876496254353
018,450269,8.416876496254353
018,234016,8.416876496254353
018,226661,8.416876496254353
018,217942,8.416876496254353
018,3151715,7.8037690713768875
018,2395464,7.8037690713768875
018,1071949,7.8037690713768875
018,1029745,7.8037690713768875
018,3963177,7.190661646499421
018,3834560,7.190661646499421
018,1055155,7.190661646499421
018,4614087,6.159380515971399
018,4614085,6.159380515971399
018,4561216,6.159380515971399
018,4471069,6.159380515971399
018,4437796,6.159380515971399
018,4381981,6.159380515971399
018,4381974,6.159380515971399
018,4381972,6.159380515971399
018,4377956,6.159380515971399
018,4375300,6.159380515971399
018,4375275,6.159380515971399
018,4375270,6.159380515971399
018,4375244,6.159380515971399
018,4312719,6.159380515971399
018,4253220,6.159380515971399
018,4246560,6.159380515971399
019,1529250,19.802646546742032
019,3485150,18.725503410169885
019,2792873,18.725503410169885
019,2763207,18.725503410169885
019,1523863,16.909927054359922
019,4303376,15.46356730816887
019,1429103,15.46356730816887
019,652727,15.46356730816887
019,484535,15.46356730816887
019,762888,14.924995739882798
019,4185711,14.017207561977816
019,3161724,14.017207561977816
019,1887610,14.017207561977816
019,1026020,14.017207561977816
019,1014594,14.017207561977816
019,1879830,12.663029484140111
019,4620522,12.570847815786763
019,4179430,12.570847815786763
019,1629726,12.570847815786763
019,954606,12.570847815786763
019,829213,12.570847815786763
019,732590,12.570847815786763
019,723139,12.570847815786763
019,720878,12.570847815786763
019,3719200,12.124457915854041
019,2896950,11.12448806959571
019,1860560,11.12448806959571
019,3935889,10.585916501309637
019,1037050,9.770309991758005
019,576349,9.770309991758005
019,4040072,9.678128323404653
019,3598932,9.678128323404653
019,3496238,9.678128323404653
019,2650760,9.678128323404653
019,1333530,9.678128323404653
019,534974,9.139556755118583
019,4354315,8.2317685772136
019,3340872,8.2317685772136
019,1447635,8.2317685772136
019,639873,8.2317685772136
019,439615,8.2317685772136
019,4172345,6.785408831022547
029,2436055,37.348296541210836
029,1475203,32.4628473838139
029,3871889,32.45933157520371
029,3301364,25.54893884767992
029,1703059,24.04045013592593
029,3465284,21.13906868529127
029,3582278,18.675906174910516
029,3581392,18.675906174910516
029,4398626,18.19681137129204
029,350163,18.19681137129204
029,3458232,17.680356512919182
029,3620611,16.21274366452976
029,4025032,15.733648860911286
029,2588813,15.733648860911286
029,1075061,15.733648860911286
029,2185298,15.21719400253843
029,419591,15.21719400253843
029,2405363,14.741615007530147
029,3184123,14.22516014915729
029,4202175,13.27048635053053
029,3126368,13.27048635053053
029,606506,13.27048635053053
029,1827760,12.754031492157674
029,4587569,12.278452497149392
029,4007413,12.278452497149392
029,1448757,12.278452497149392
029,1303885,12.278452497149392
029,1297609,12.278452497149392
029,744075,12.278452497149392
029,2424315,12.237576633784817
029,3565276,10.807323840149776
029,4130159,10.290868981776919
029,3201878,10.290868981776919
029,2266128,10.290868981776919
029,1291559,10.290868981776919
029,920023,10.290868981776919
029,4033688,8.344161329769022
029,3341996,8.344161329769022
029,3261559,8.344161329769022
029,2994920,8.344161329769022
029,2934492,8.344161329769022
029,2280930,8.344161329769022
029,1663785,8.344161329769022
029,1434717,8.344161329769022
029,509524,8.344161329769022
030,358509,17.129675298006678
030,3031551,16.103415088085896
030,4109825,13.64025257770514
030,3258883,13.633603070880213
030,1839946,10.256642625237273
030,3483805,9.740187766864416
030,3001022,9.740187766864416
030,4072598,7.79348011485652
030,3085235,7.79348011485652
030,1729555,7.79348011485652
031,3307846,12.875760701529913
031,2794364,5.928418595146826
034,3511636,10.671241699482366
034,2934541,7.056532792329381
035,1987463,23.41490629884983
035,4028314,23.01285260344391
035,471668,21.66285338183749
035,3555802,21.240192667752105
035,1510009,19.869997422833812
035,4028586,19.40653366675709
035,2185996,17.995535379847457
035,3160328,17.532071623770733
035,4198317,16.56434106962595
035,2704905,16.16187637885244
035,1297200,16.16187637885244
035,819439,16.16187637885244
035,7083,16.16187637885244
035,1544764,16.100877313549226
035,291860,16.060074271557887
035,2194322,15.65760958078438
035,1721288,15.61680653879304
035,3259348,14.730682068630934
035,4028528,14.328217377857424
035,4028526,14.328217377857424
035,1448385,14.328217377857424
035,315495,14.328217377857424
035,2020681,14.287414335866085
035,2682498,14.246611293874746
035,2086168,13.823950579789363
035,593487,13.823950579789363
035,2282508,13.319683781721302
035,2838957,12.453755334871069
035,1076167,12.453755334871069
035,3556278,12.41295229287973
035,2104750,12.41295229287973
035,4524278,12.392756269567855
035,2688943,11.990291578794347
035,2183888,11.990291578794347
035,2178815,11.990291578794347
035,2163609,11.990291578794347
035,846694,11.990291578794347
035,293290,11.990291578794347
035,4556359,11.949488536803008
035,2060914,11.486024780726286
035,1614486,11.486024780726286
035,2328980,11.022561024649562
035,578756,11.022561024649562
035,3247220,10.620096333876052
035,2360613,10.620096333876052
035,2097623,10.620096333876052
035,1865231,10.620096333876052
035,791700,10.620096333876052
035,264118,10.620096333876052
035,410467,10.579293291884714
035,2175979,10.115829535807991
035,480328,10.115829535807991
035,210315,10.115829535807991
035,4028582,9.65236577973127
035,3969887,9.65236577973127
035,2109094,9.65236577973127
035,1828421,9.65236577973127
035,1591003,9.65236577973127
035,819720,9.65236577973127
035,3677766,8.745634290889697
035,3181374,8.745634290889697
035,2710642,8.745634290889697
035,2186057,8.745634290889697
035,1698306,8.745634290889697
035,916370,8.745634290889697
035,645005,8.745634290889697
035,3181845,8.282170534812975
035,3036440,8.282170534812975
035,415227,8.282170534812975
035,3037180,6.911975289894682
035,2705128,6.911975289894682
035,2561563,6.911975289894682
035,2409108,6.911975289894682
035,1872337,6.911975289894682
035,1582996,6.911975289894682
035,1482349,6.911975289894682
035,1292173,6.911975289894682
035,958583,6.911975289894682
035,791697,6.911975289894682
036,3006683,25.004430511438663
036,1902025,23.634235266520367
036,660559,20.90915853439763
036,4028572,20.328578913312505
036,3099032,19.926114222538995
036,434726,17.58818842347592
036,2185996,17.201037490416258
036,1714509,16.84451407278429
036,4211411,14.878425449067027
036,1297200,14.847797933639333
036,3152573,14.282532070268058
036,291860,12.912336825349763
036,2688943,12.509872134576256
036,3501278,11.54214158043147
036,2898391,11.54214158043147
036,537278,11.154990647371807
036,2060914,10.171946335513177
036,3181845,8.801751090594884
036,2186452,8.801751090594884
036,1934831,8.801751090594884
036,196530,8.801751090594884
040,3538812,17.72694753532316
040,4239607,13.117233370003671
040,4291346,10.281393635108945
040,4291345,10.281393635108945
040,3449111,10.281393635108945
040,4548348,7.349828341987476
040,4293919,7.349828341987476
040,4007565,7.349828341987476
040,2742358,7.349828341987476
040,1532786,7.349828341987476
043,1881222,11.075067456551583
043,4217256,8.143502163430115
048,1916240,20.980325296403368
048,2933512,19.53000718103021
048,4558335,18.477455031944654
048,1081545,18.477455031944654
048,486550,14.604389522567644
048,3137232,13.234194277649351
049,1969932,28.646874869504913
049,4532117,25.141690707397764
049,3018015,24.217504935504376
049,352444,22.24190811793835
049,1971624,20.871712873020055
049,4311023,19.947527101126667
049,4109738,19.66090972772459
049,2839386,18.89611605545403
049,2235928,18.89611605545403
049,324630,18.736723955831202
049,1323674,18.577331856208374
049,3865047,18.13132238318347
049,2396778,18.13132238318347
049,3945597,15.550323992969709
049,3019318,15.231539793724055
049,2978312,15.231539793724055
049,3360116,14.785530320699149
049,2994455,14.626138221076321
049,2631093,14.626138221076321
049,1842676,14.180128748051416
049,3288459,13.861344548805762
049,1462225,13.861344548805762
049,358494,13.255942976158028
049,4462816,13.0965508765352
049,4157803,13.0965508765352
049,3517183,13.0965508765352
049,1250006,13.0965508765352
049,633629,13.0965508765352
049,4391833,12.491149303887468
049,796880,12.491149303887468
049,4589704,12.04513983086256
049,4252599,12.04513983086256
049,3905436,12.04513983086256
049,3624543,11.726355631616908
049,3023458,11.726355631616908
049,2933693,11.726355631616908
049,2933392,11.726355631616908
049,1972447,11.726355631616908
049,1751725,11.726355631616908
049,1402960,11.726355631616908
049,3072083,11.120954058969176
049,2821550,11.120954058969176
049,1972448,11.120954058969176
049,1236693,11.120954058969176
049,4028487,10.515552486321441
049,3858421,10.515552486321441
049,756953,10.515552486321441
049,481527,10.515552486321441
049,4065706,10.356160386698615
049,3346517,10.356160386698615
049,3277423,10.356160386698615
049,3061502,10.356160386698615
049,3021652,10.356160386698615
049,2933702,10.356160386698615
049,2055523,10.356160386698615
049,1928643,10.356160386698615
049,1486110,10.356160386698615
049,1481521,10.356160386698615
049,172475,10.356160386698615
049,110759,10.356160386698615
049,4480062,9.910150913673707
049,2979195,9.910150913673707
049,4471733,9.750758814050881
049,3435416,9.750758814050881
049,2952016,9.750758814050881
049,146154,9.750758814050881
049,3717942,9.145357241403147
049,3102148,9.145357241403147
049,2934784,9.145357241403147
049,1294607,9.145357241403147
049,4390049,8.985965141780321
049,4348276,8.985965141780321
049,4103650,8.985965141780321
049,3701298,8.985965141780321
049,3560788,8.985965141780321
049,3337866,8.985965141780321
049,2824522,8.985965141780321
049,2427100,8.985965141780321
049,1693425,8.985965141780321
049,687646,8.985965141780321
049,469364,8.985965141780321
049,4430746,8.380563569132587
049,4136951,8.380563569132587
049,2933095,8.380563569132587
049,2703430,8.380563569132587
049,2672525,8.380563569132587
049,2637219,8.380563569132587
049,1299107,8.380563569132587
049,1204905,8.380563569132587
049,132452,8.380563569132587
049,3220358,7.775161996484854
049,3022174,7.775161996484854
049,1403788,7.775161996484854
049,691344,7.775161996484854
049,4547154,7.6157698968620275
049,4306162,7.6157698968620275
049,4289587,7.6157698968620275
049,3903437,7.6157698968620275
049,3858395,7.6157698968620275
050,1190765,21.063805332907627
050,1075098,17.356088456619805
050,1531243,10.415242385627511
051,3029801,35.72689489266715
051,1496726,29.01957125890694
051,1221895,14.468623008611047
061,3137199,26.68725393340216
066,1054280,29.234977445877874
081,3063150,41.48321900007857
081,2290753,31.616849733899496
081,403981,22.38509701238927
087,3485951,28.5147011259778
087,3027144,28.5147011259778
087,3485425,25.84198119696958
087,3142165,22.532086730117957
087,1698420,22.532086730117957
087,4049577,21.257737654431153
087,3534734,19.222192263266336
087,2840423,19.222192263266336
087,3442428,15.912297796414713
087,525139,15.912297796414713
087,2662144,15.275123258571309
087,3870492,12.602403329563089
087,2527682,12.602403329563089
087,1685895,12.602403329563089
087,4599198,11.965228791719685
087,4347556,9.292508862711466
087,4197385,9.292508862711466
087,3712376,9.292508862711466
087,3060030,9.292508862711466
087,2712919,9.292508862711466
087,2687134,9.292508862711466
087,2623061,9.292508862711466
087,1883180,9.292508862711466
087,1799947,9.292508862711466
087,3928862,8.655334324868063
087,2021076,8.655334324868063
087,520967,8.655334324868063
087,4544744,5.982614395859843
087,4095322,5.982614395859843
087,3826485,5.982614395859843
087,3789679,5.982614395859843
087,3150448,5.982614395859843
087,2515161,5.982614395859843
087,2509505,5.982614395859843
087,2382159,5.982614395859843
087,2123895,5.982614395859843
087,1764119,5.982614395859843
087,1689735,5.982614395859843
087,1598629,5.982614395859843
087,1564057,5.982614395859843
087,1414875,5.982614395859843
087,1339509,5.982614395859843
087,1201576,5.982614395859843
087,1043756,5.982614395859843
087,923755,5.982614395859843
087,873645,5.982614395859843
087,845792,5.982614395859843
087,607368,5.982614395859843
087,353284,5.982614395859843
093,3161312,14.53218762611014
093,4278535,9.263118936606794
093,3273051,7.85918164710164
093,965631,7.85918164710164
093,132343,7.85918164710164
103,2341944,11.610666520616263
103,2765496,11.50071626950367
103,3193647,11.390766018391076
103,612402,11.390766018391076
103,1951015,10.734103400188516
103,1843735,10.18739103309855
103,2065937,10.016455176759033
103,3169556,9.644329676667496
103,3028544,9.644329676667496
103,2979172,8.550904942487561
103,1868912,8.117793837169101
103,2078127,8.00784358605651
103,817348,8.00784358605651
103,399697,8.00784358605651
103,1747322,7.461131218966541
103,2454221,6.371357495445521
103,1425181,6.371357495445521
103,367787,6.371357495445521
104,4510484,38.11680408749582
104,1430800,34.38625498309493
104,4217645,33.029975869288904
104,4180455,21.667329549229564
104,4421944,14.963364773037485
104,1752436,12.715213140927357
106,1104046,41.96409026371303
106,820097,39.82742144885756
106,1384863,35.80200827269675
106,609768,33.59255186428887
106,1448584,32.2211693701775
106,307731,29.16725829497734
106,4255330,28.557113121463182
106,2184234,27.488778714035444
106,42396,26.278918119649784
106,2258237,24.297390452024253
106,1494776,24.294205244394895
106,1625962,23.005176303961058
106,119216,22.936437710555545
106,118990,22.08793404361637
106,110318,21.86405430298091
106,106575,21.86405430298091
106,103322,21.86405430298091
106,248213,21.78170074930338
106,1494669,20.561410402275058
106,1401079,20.3375306616396
106,3859908,20.185574722039018
106,666201,20.185574722039018
106,131052,20.185574722039018
106,114267,20.185574722039018
106,110135,20.185574722039018
106,97746,20.185574722039018
106,92594,20.185574722039018
106,85656,20.185574722039018
106,1032161,19.961694981403557
106,36562,19.961694981403557
106,3555545,19.351549807889395
106,1260083,19.351549807889395
106,718563,19.351549807889395
106,2499887,19.269196254211863
106,138758,19.117240314611276
106,100483,18.659051080697704
106,97869,18.659051080697704
106,1399974,18.435171340062244
106,1418463,18.28321540046166
106,77212,18.28321540046166
106,1682677,18.0593356598262
106,1494708,18.0593356598262
106,4042608,18.048905907183542
106,1419321,16.604735819519764
106,1494712,16.380856078884307
106,1245661,15.536401412092028
106,137888,15.312521671456569
106,1494717,14.478496757306951
106,1419301,14.478496757306951
106,1682752,14.092231324428248
106,1418460,13.410162349879213
106,4310343,13.023896917000513
106,1418459,13.023896917000513
106,4269462,12.800017176365053
106,1159915,12.800017176365053
106,189144,12.800017176365053
106,39136,12.800017176365053
106,2499889,12.341827942451479
106,4468267,11.121537595423156
106,3438284,11.121537595423156
106,1856314,11.121537595423156
106,120548,11.121537595423156
106,101151,11.121537595423156
106,2178536,10.897657854787699
106,1401129,10.897657854787699
106,505743,10.897657854787699
106,3630175,10.287512681273538
106,115540,9.219178273845802
106,111306,9.219178273845802
106,107477,9.219178273845802
106,104059,9.219178273845802
106,98501,9.219178273845802
106,95903,9.219178273845802
106,3591703,8.385153359696183
106,200264,7.316818952268447
107,2147286,73.28707639919465
107,2480325,45.51351628484589
107,3042799,45.030755069997
107,2014186,37.499249805175026
107,79223,29.460394165723812
107,719250,29.201466881208457
107,125150,27.161462703049555
107,3480537,26.436263473345637
107,1339818,25.367929065917902
107,131360,24.8625312403753
107,1472282,23.01768721864517
107,103326,22.512289393102566
107,3480536,20.825652347825287
107,3386270,17.700853435336796
107,2788736,17.244813445306036
111,803071,29.628444364349143
111,1616085,25.165463373541193
111,1838946,24.254183897731508
111,2606624,22.25215463841828
111,4443933,20.755566823001434
111,623670,19.834330223626825
111,1681870,19.3687310638475
111,803076,18.307859545967407
111,3621278,17.27687318863945
111,209290,15.60080817060006
111,3502407,14.22393183332061
111,1412620,14.22393183332061
111,3989249,13.033389415428637
111,3710866,13.033389415428637
111,1506075,13.033389415428637
111,3308588,11.666474798333232
111,1421636,11.516880457953263
111,1421088,11.516880457953263
111,545516,10.605603280453138
111,4609450,9.089094322977765
111,4353421,9.089094322977765
111,4032678,9.089094322977765
111,3889837,9.089094322977765
111,3577451,9.089094322977765
111,2703452,9.089094322977765
111,1420871,9.089094322977765
112,1512850,9.546609796690419
114,75536,51.95256065008759
114,95214,47.975699732227106
114,83473,47.975699732227106
114,64037,47.975699732227106
115,2671311,45.71769352700703
115,968352,45.42611887323681
115,3014251,32.26285648773517
115,2451640,30.38239043266351
115,2590635,30.19160383162341
115,4096946,28.79685792910876
115,3486795,28.79685792910876
115,4119751,26.621458322520184
115,2038707,26.135738169963176
115,2823606,25.438365218705847
115,1201861,25.438365218705847
115,4537872,25.035925818965435
115,4377386,25.035925818965435
115,4134359,25.035925818965435
115,4095326,25.035925818965435
115,3706825,25.035925818965435
115,2395379,25.035925818965435
115,3156624,24.928419970741935
115,1882369,24.067844411598102
115,4079873,23.9603385633746
115,4118807,23.665405011857686
115,1553006,23.557899163634183
115,4460914,23.262965612117277
115,4125147,23.262965612117277
115,3828500,23.262965612117277
115,4153580,23.155459763893774
115,4109426,23.155459763893774
115,4102325,23.155459763893774
115,3637439,23.155459763893774
115,2450964,23.155459763893774
115,1878579,23.155459763893774
115,1794774,23.155459763893774
115,358467,23.155459763893774
115,4263285,22.86052621237686
115,4105516,22.86052621237686
115,4093496,22.86052621237686
115,3422193,22.86052621237686
115,3475374,22.589817756266854
115,1782066,22.18737835652644
115,2556385,21.972366660079437
115,1947147,21.78493895678603
115,4264658,21.677433108562525
115,4100916,21.677433108562525
115,3128335,21.677433108562525
115,4138019,21.27499370882211
115,4123580,21.27499370882211
115,4087949,21.27499370882211
115,3107821,21.27499370882211
115,716393,21.27499370882211
115,405491,21.059982012375105
115,4106532,20.9800601573052
115,3078573,20.9800601573052
115,1628560,20.9800601573052
115,724619,20.9800601573052
115,4510484,20.199406453231276
115,1408984,19.904472901714364
115,4082995,19.50203350197395
115,3734689,19.50203350197395
115,1347430,19.50203350197395
115,202052,19.50203350197395
115,4138034,19.394527653750448
115,4117596,19.394527653750448
115,4115629,19.394527653750448
115,4112014,19.394527653750448
115,4097935,19.394527653750448
115,3916560,19.394527653750448
115,3700622,19.394527653750448
115,3354927,19.394527653750448
115,2891711,19.394527653750448
115,4487151,19.099594102233535
115,4150208,19.099594102233535
115,4076503,19.099594102233535
115,4073385,19.099594102233535
115,3956352,19.099594102233535
115,3173595,19.099594102233535
115,2893586,19.099594102233535
115,1624768,19.099594102233535
115,1466816,19.099594102233535
115,704755,19.099594102233535
115,4348428,18.82888564612353
115,1412411,18.82888564612353
115,1840819,17.9165009984192
115,4081280,17.621567446902286
115,360592,17.621567446902286
115,319168,17.621567446902286
115,204638,17.621567446902286
115,4126243,17.514061598678786
115,4101382,17.514061598678786
115,4094536,17.514061598678786
115,4079160,17.514061598678786
115,3849142,17.514061598678786
115,3184676,17.514061598678786
115,2156809,17.514061598678786
115,1473074,17.514061598678786
115,4315290,17.219128047161874
115,4146997,17.219128047161874
115,4136704,17.219128047161874
115,4111640,17.219128047161874
115,4084764,17.219128047161874
116,3663586,46.825034688386324
116,434472,45.8122869969368
116,3742127,44.851606737126815
116,2000133,40.8088118877738
116,1955396,40.8088118877738
116,1316171,40.8088118877738
116,164540,39.74795468055847
116,216949,39.489561872673015
116,1618404,37.776645729584644
116,1422556,37.776645729584644
116,164644,37.776645729584644
116,152061,37.246217125976976
116,144927,37.246217125976976
116,164634,36.89705235795158
116,3551530,35.35599506318007
116,4440858,35.27490817500314
116,4307678,35.27490817500314
116,4276798,35.27490817500314
116,4257091,35.27490817500314
116,3983566,35.27490817500314
116,3859508,35.27490817500314
116,3827974,35.27490817500314
116,3738290,35.27490817500314
116,3715035,35.27490817500314
116,3698272,35.27490817500314
116,3335926,35.27490817500314
116,3040347,35.27490817500314
116,2898954,35.27490817500314
116,1995667,35.27490817500314
116,1058817,35.27490817500314
116,696830,35.186255215148876
116,1931660,35.05705881120615
116,3023843,34.74447957139548
116,131213,34.74447957139548
116,124910,34.74447957139548
116,2874100,34.52663020759848
116,587601,33.7837993115855
116,2479544,32.94291046845284
116,152068,32.94291046845284
116,83458,32.94291046845284
116,29201,32.94291046845284
116,1308780,32.773170620421645
116,1188386,32.28328546090244
116,3499079,32.24274201681398
116,110227,32.24274201681398
116,915757,32.11354561287125
116,2937144,31.98434920892852
116,4189772,31.712313413206314
116,2251017,31.712313413206314
116,164559,31.712313413206314
116,164485,31.712313413206314
116,159464,31.712313413206314
116,1186849,31.45392060532086
116,3607231,31.012144961567458
116,3526522,31.012144961567458
116,106459,31.012144961567458
116,1353297,30.971601517479
116,3472513,30.882948557624736
116,4574182,30.753752153682004
116,1422624,30.75163315339633
116,159468,30.441172913871334
116,69417,30.441172913871334
116,4328163,30.27143306584015
116,4320097,29.741004462232482
116,4273850,29.741004462232482
116,3989712,29.741004462232482
116,3353510,29.741004462232482
116,2056235,29.741004462232482
116,1896657,29.741004462232482
