QueryId,EntityId,Relevance D_BM25
003,3633988,9.551007816482905
003,497637,9.516253683416
003,194397,9.496301869086654
003,3634006,9.447816103569073
003,1464849,9.44697182318507
003,3633984,9.403887044202927
003,3634024,9.399551157679504
003,3633975,9.379743791541976
003,3633968,9.379338521662662
003,3816472,9.37098671342161
003,3634002,9.333085779953095
003,3634033,9.32727186372137
003,2011405,9.317399773383812
003,481633,9.313999387221214
003,3633990,9.210430072174029
003,2390535,9.176171755497958
003,3633979,9.157015803798565
003,3136226,9.071585651809281
003,1272270,9.070575396803418
003,3633996,9.06911803540027
003,2576697,9.037117598317522
003,3634004,8.952959949904526
003,1902793,8.945602498819596
003,3633981,8.94518412675667
003,3818397,8.900040962620613
003,2980544,8.870877736310215
003,3816487,8.859569626696258
003,3587688,8.857210765759891
003,497662,8.848919728522382
003,4182099,8.840584838491937
003,3816491,8.82430688018072
003,4359547,8.817380425710494
003,720252,8.736571888196222
003,3633969,8.725934498337711
003,3634012,8.720556167834678
003,3448302,8.703339285132753
003,2816421,8.703281720265787
003,3590834,8.694216699100124
003,3633961,8.688629263855
003,4261458,8.686614630670675
003,3816490,8.632733568471783
003,497660,8.60872907866774
005,1705059,8.684434244382262
005,3378444,8.633691884490819
005,3837804,8.534453871694321
005,984562,8.518665556388783
005,3134755,8.513719664228875
005,4265765,8.406245484310055
005,3948235,8.381627146879737
005,713668,8.211583514302427
005,3837807,8.131610873860893
005,3837813,8.107737572426705
005,746181,8.045691937458018
005,1869904,7.858752085300154
005,1972363,7.845996167583258
005,756568,7.831683859044784
005,4093306,7.812126265500951
005,1347552,7.805709396268998
005,3837736,7.76725316046794
005,3837522,7.729725269432866
005,3148686,7.714283733236758
005,4095718,7.639657243948283
005,1242339,7.617905211986485
005,1971648,7.5471585293295504
005,3328681,7.483038122442482
005,3484482,7.475528489493886
005,2331522,7.467683709685398
005,2905353,7.467350932852295
005,720006,7.408071204190668
005,61944,7.401634353231101
005,1182581,7.396361375650953
005,3429829,7.390880656975674
005,3837817,7.3395952319540445
005,999775,7.328347740604599
005,510829,7.318642168410969
005,1267837,7.291916632193946
005,1326763,7.2895265652041505
005,2868266,7.285556175176706
005,3736070,7.2756843523277155
005,3836966,7.209611346231812
005,3837514,7.176782058039418
005,3837541,7.157863986525436
005,3837686,7.1383726227882
005,4599235,7.136707853362651
005,3837816,7.125429447242061
005,3837944,7.095918802739307
005,3837805,7.0855841903388
005,3837810,7.078454763485581
005,2683982,7.061663504224792
005,4397603,7.054624498233952
005,2914771,7.054177221945388
005,1426924,7.053308504005253
005,2555795,7.043982909454004
005,3837806,7.020627333826918
005,3011257,7.017291643702596
005,3837317,7.004174177851834
005,4346491,6.986241430048248
005,1952476,6.983502881528908
005,455809,6.977816930697186
005,1203642,6.977305613301109
005,4036129,6.967598709034354
005,3837803,6.965212613765477
005,2632291,6.960625033623917
005,2876609,6.957679974416599
005,3837319,6.953509350337201
005,1401460,6.937988955882746
005,1087447,6.918773594083248
005,1357492,6.915138651440081
005,3837814,6.904206044846413
005,2772101,6.896386061365032
005,3837911,6.895709370559949
005,3837812,6.88043562571413
005,3365737,6.878547686080332
005,3837466,6.877297525419792
005,2271803,6.864057236978352
005,580517,6.843767662888856
005,3141660,6.841663370744344
005,3009856,6.817357278534061
005,4431451,6.800829357333049
005,572278,6.792443246766835
005,3027691,6.7917287554406585
005,1612268,6.788215723048381
005,3312490,6.77935838274506
005,2518161,6.772845799905079
005,999776,6.7624742316089765
005,3708772,6.745565131726443
005,3837809,6.739998955981511
005,3257460,6.738713404331914
005,3837548,6.730776549180135
005,3360246,6.730082827012703
005,1586563,6.725997887436412
005,4117522,6.721324767415941
005,4142438,6.715944075537598
005,1775653,6.710955567417864
005,2200172,6.709122032711685
005,2547919,6.6966489061807835
005,4349821,6.689160701358896
005,997901,6.687047388838634
005,1286712,6.686205439426973
005,3837808,6.675532762823889
005,3835509,6.675409652249592
007,3462325,9.265916916264812
007,4228264,8.969052722582415
007,196185,8.720362552424225
007,3714493,8.66081426955302
007,1734847,8.455731249667389
007,1201203,8.446932287116129
007,2676439,8.349845729290935
007,1189598,8.329765199537416
007,4467351,8.284154288784178
007,4575057,8.195952598862988
007,1463832,7.922517967792886
007,3426258,7.908290005181469
007,2358399,7.907816984452296
007,2868297,7.899238152800162
007,770642,7.891570400435839
007,3885737,7.856146143112752
007,4467018,7.840780604305349
007,4466985,7.822109102235737
007,727352,7.696081415161673
007,765012,7.637804531922368
007,3724179,7.419090056445487
007,166411,7.333772084945483
007,3462449,7.285463842605637
007,542913,7.269114818660734
007,3187614,7.25881666824106
007,767094,7.198930189580917
007,1666250,7.165089931437727
007,1478838,7.121143095472885
007,1232226,7.121143095472885
007,1666145,7.099040954445863
007,420880,7.050787135153528
007,3496786,7.013920319559466
007,1162968,6.948169793044851
007,3435822,6.932928864839711
007,857465,6.931892260641706
007,4466863,6.925094728440233
007,2637368,6.924819371759764
007,1068264,6.923397127503583
007,3837910,6.904903231629931
007,428768,6.891581684298435
007,4399703,6.875013443585143
007,4467009,6.830838388365535
007,1202657,6.820175012936009
007,3837819,6.819991631900965
007,3177943,6.810400393728164
007,1485351,6.792147081917085
007,2556992,6.7899972948376295
007,1832748,6.785628512113766
007,2052650,6.742793612164798
007,3475061,6.684333365501957
007,1503344,6.669583798881248
007,2275678,6.646667910190322
007,2969961,6.576079198246413
007,2631731,6.575453755651836
007,962913,6.570880322111498
007,4432332,6.560323831575721
007,4583606,6.5331810694646535
007,4232474,6.533089779989304
007,3676580,6.460954006063967
007,1742410,6.423283780402292
007,1576921,6.408899756692589
007,4197837,6.405477337569478
007,4293685,6.401732654921789
007,155249,6.372105344974758
007,428939,6.369942874888418
007,428940,6.352102208541085
007,4404668,6.342646411944237
007,161881,6.342405297837818
007,4201235,6.337965492211851
007,3984156,6.301035036042668
007,2523576,6.244358292328115
007,1945355,6.233561557564517
007,420709,6.204125935407979
007,1014792,6.194671223547753
007,4467037,6.183222746081132
007,3180043,6.148158188516842
007,3186101,6.1413532443554155
007,1044767,6.128836295048034
007,4442162,6.12127759925858
007,428792,6.098175596725706
007,4332088,6.0730041847493865
007,1944490,6.0562312829297005
007,3469444,6.048926204689501
007,1347463,6.048846658889598
007,2542004,6.0391135325914655
007,3719333,6.036896572328222
007,3295272,6.0258559864463175
007,316763,6.024222143948548
007,4072980,6.017686333523855
007,1902037,6.010514229245436
007,1145959,6.007065017973984
007,316739,6.002338444001973
007,3858193,5.981972149586909
007,316733,5.976935794118055
007,316743,5.97609326521344
007,2882520,5.972048146340764
007,2924755,5.957377629055055
007,248670,5.9506394923407955
007,3816876,5.944290463330958
009,2876217,11.513241092692946
009,1314565,11.413563700321737
009,1021245,11.379203885383859
009,943212,11.310552509040738
009,1976827,11.298250852000296
009,1754616,11.251784928752581
009,3845895,11.119129038445351
009,3532318,11.016345319077082
009,3179814,10.952138313382301
009,2885713,10.942793863037444
009,3844129,10.857291267940951
009,2548032,10.661075962965226
009,3514105,10.50225887617104
009,4553676,10.496332922545886
009,3844068,10.474237424837094
009,3673465,10.430699340366276
009,3843240,10.376896878156163
009,429992,10.352573732285343
009,829624,10.33624607294045
009,3943189,10.213712416107356
009,2876218,10.213171776749718
009,3011976,10.07829410056442
009,499878,10.062132314513914
009,3436427,10.031434863987297
009,3844130,9.88417703662757
009,3112337,9.856518690277985
009,2003989,9.842569608243966
009,660672,9.698995610149378
009,2836030,9.643253302338614
009,3844321,9.592549560464313
009,2768895,9.563134852850883
009,3870004,9.396624879687238
009,1950201,9.381909148017227
009,853906,9.374110016051024
009,339883,9.33130180668319
009,3843232,9.294100706522952
009,3844052,9.262706201213927
009,3963914,9.237903506805662
009,3843308,9.196220353332553
009,3751328,9.183242565666461
009,3843255,9.094920764097468
009,3844049,9.066206951608825
009,1884751,9.04681168934514
009,367937,8.998433398171212
009,3843401,8.99803823130232
009,1003126,8.956485420140556
009,3843195,8.932215958138814
009,3869806,8.911158984778199
009,3843430,8.87403305603183
009,3843434,8.853937867988579
009,3843265,8.82692000912957
009,3844121,8.826269976966323
009,3843190,8.820518477079627
009,2558544,8.817147895351502
009,4231322,8.792343553241512
009,3843199,8.785238985369784
009,1138020,8.777535975646309
009,2964664,8.77011513104504
009,3844041,8.760298795070405
009,3844047,8.754841427181377
009,3844056,8.716818956734873
009,3088721,8.715598750260341
009,3179812,8.66936797231864
009,3844869,8.66382442030024
009,3846963,8.64984029704906
009,3505973,8.634155844661546
009,4574318,8.628538845056623
009,3844011,8.610798171499027
009,3844146,8.610429364947553
009,3484064,8.593976442351277
009,3842900,8.58596772696195
009,3843194,8.580306976615526
009,3844099,8.553418066574238
009,1708766,8.551446759595994
009,3615998,8.542978740876372
009,3935845,8.539180517769557
009,3856355,8.531294005803133
009,857125,8.523142328147415
009,3843423,8.512159057153987
009,2753342,8.510373312655153
009,3844144,8.510001925528726
009,3164990,8.479215026474693
009,644206,8.478487451829448
009,3844059,8.443087772357696
009,3844138,8.405021265403791
009,3843197,8.40418975506163
009,3843272,8.401444682993256
009,3746679,8.398671079586805
009,4158289,8.383538071884939
009,2863384,8.377718281026043
009,3844063,8.376178455740657
009,2763498,8.363608237322063
009,3759980,8.363107635195789
009,3843192,8.332162597775039
009,3843193,8.328103862038946
009,3844120,8.311350755037886
009,3844145,8.305976042553628
009,3844064,8.294622524746151
009,3844095,8.287194234412384
010,4402186,8.450549124697499
010,4402187,8.4435470719077
010,4402381,8.412212683435703
010,4402142,8.357777173950277
010,4402191,8.340454693850832
010,4402190,7.828563024238003
010,4466769,7.821380976566694
010,4402172,7.795677268531762
010,270949,7.593753825364283
010,2932917,7.435571183055022
010,4402188,7.390729564334329
010,2457662,7.32306589065429
010,4402189,7.270658943070622
010,4402114,7.194793897016504
010,1971617,7.136702771617367
010,2933072,7.020629625217585
010,1709603,7.016468870745049
010,2535790,6.937852396156118
010,4402250,6.862787343570783
010,4185057,6.800120259286823
010,352120,6.640272231689998
010,2535916,6.628776589576345
010,4466881,6.628092408014231
010,2535819,6.562784492225495
010,2535996,6.539871622107656
010,2535922,6.53284959904269
010,2535895,6.5209379185706275
010,2535828,6.507878381967581
010,3505941,6.501017519068318
010,2535686,6.493497792165467
010,2535995,6.488316349738331
010,2535833,6.488316349738331
010,2535807,6.473750875526147
010,2535994,6.468915722350635
010,2535951,6.450240046506255
010,4292848,6.431096050170135
010,2536009,6.419548371177066
010,2535727,6.411659239758963
010,2535802,6.3975617169662105
010,4540314,6.394714792714126
010,4546674,6.39231502911929
010,2535866,6.374253856170578
010,2535780,6.366751312867848
010,2936515,6.35681028330727
010,2535617,6.355774408090436
010,2535943,6.346589586212414
010,2535699,6.332134505054219
010,3821939,6.290556370652833
010,3484880,6.284839090937281
010,3183283,6.256695091027348
010,2535703,6.221698458535955
010,2535957,6.198431410483474
010,1081625,6.166247496089669
010,2535947,6.157488969924116
010,2535720,6.156994150851033
010,2535846,6.13880688360707
010,705640,6.136258668269078
010,2535758,6.1342817712779585
010,2971450,6.129256772086162
010,3695355,6.077323132146752
010,2983143,6.061124682836155
010,4331815,6.019803077051876
010,2535948,6.006479170705456
010,2535782,6.000917815321596
010,2990782,5.9869374743430335
010,348259,5.978701807553026
010,2448468,5.954429099150892
010,3181949,5.924450809231558
010,4402236,5.898098197962314
010,1945782,5.865472932961648
010,796874,5.817466312809062
010,1007792,5.644894397705327
010,1565428,5.595006551912235
010,2007517,5.573119326003764
010,292228,5.526395053312813
010,2278886,5.448824849286628
010,4529366,5.423449771966555
010,2963687,5.403313535367687
010,3576293,5.3629453289381015
010,448857,5.348723056639862
010,4402179,5.325984295000182
010,4402274,5.315871026823241
010,1914583,5.310528616168702
010,1407084,5.306002151370336
010,388829,5.300038853621801
010,3011534,5.299034247928
010,1914028,5.255051261055382
010,4402317,5.236326852764983
010,4402472,5.228738606457395
010,2275687,5.228738606457395
010,1546480,5.217007807128127
010,2448167,5.213607289325497
010,4402311,5.210211201644272
010,4402415,5.207108091370788
010,1741743,5.203236875509802
010,4402428,5.202528217289961
010,4402382,5.1930736668466775
010,4402453,5.190734630762773
010,4402338,5.182303902183247
013,458648,10.762081329543776
013,2202581,10.12855487205204
013,3351604,9.927511495240148
013,3309954,9.818244445341913
013,4379828,9.76901705980773
013,2619283,9.27934044988821
013,4161909,9.248559251424338
013,4379932,8.961402297818829
013,1565069,8.913124447142959
013,2365340,8.805741696344949
013,949676,8.563069999501563
013,4378482,8.456072932267775
013,1565067,8.421327083924211
013,3572506,8.39224582357309
013,1565066,8.30678828080045
013,1565068,8.166991485615426
013,3830793,8.076929443480115
013,4163255,8.053520500206037
013,3637652,7.896396830690486
013,3278928,7.787937917254723
013,3079953,7.751730963287024
013,2624680,7.648999698119634
013,1565336,7.603494722284909
013,2889603,7.5988147937343635
013,558243,7.547433538765086
013,1589823,7.394439886133483
013,4626754,7.375443964658997
013,3247231,7.368101902335052
013,2558776,7.356194456847496
013,938851,7.350626480848282
013,501492,7.327849008835271
013,422953,7.311854824113654
013,1654806,7.30616153284919
013,3211553,7.288074524522621
013,1159503,7.254366718866864
013,3886799,7.21457612834072
013,3650610,7.172100646532409
013,3149439,7.170920902878568
013,2856831,7.114393283069283
013,3190625,7.09812149987334
013,1476632,7.084715975218177
013,2970972,7.079174422450691
013,3558457,7.051301964858452
013,756133,7.051301964858452
013,1309250,7.03810207693321
013,3202918,7.0293159821103215
013,893863,6.993122197793199
013,1927659,6.985793050433301
013,2409010,6.959929038478682
013,1403826,6.9483438374156545
013,2612484,6.943171324384351
013,1565065,6.942030564955634
013,2167859,6.916510750831885
013,4383542,6.90877134077436
013,3504273,6.90877134077436
013,1849688,6.901053506270698
013,383361,6.865866359347574
013,568933,6.803122012308503
013,4626876,6.791931989051139
013,1028777,6.775296131931011
013,604493,6.723448258646878
013,455605,6.711446260556916
013,4378481,6.699487035541555
013,3190076,6.696120715533765
013,615469,6.650339219822611
013,3588562,6.631537349765008
013,1637189,6.605326013280949
013,3211500,6.598173160531413
013,3807516,6.585010604294025
013,2945215,6.584612283311246
013,366601,6.583829422787574
013,3674585,6.578630173764231
013,1565075,6.5753494825381384
013,2170399,6.555052282200901
013,4222014,6.547286253036348
013,2598142,6.539625697187365
013,940789,6.53225866559672
013,1498392,6.52727672148114
013,1590140,6.525079992316126
013,1565079,6.516778148023441
013,3304112,6.516226825310072
013,4385335,6.511956526672318
013,2592609,6.511956526672318
013,4394728,6.502509439498736
013,1682587,6.496634084630218
013,3577307,6.493505583630588
013,720374,6.484973743098438
013,794036,6.478318973005053
013,578646,6.457833550951981
013,1272501,6.447392313747082
013,2434081,6.433809705687018
013,4260588,6.423900155090221
013,1565080,6.42083063817132
013,2069626,6.410380965295129
013,1565064,6.392883589179796
013,3278924,6.366467202399684
013,3956309,6.348784274932728
013,251063,6.347372544577249
013,1565133,6.3461669373432485
015,3136663,9.539913237192991
015,2063240,9.342604960489139
015,1653385,8.756495413439291
015,1917625,8.460391359465365
015,3663477,8.433148325735058
015,3592560,8.37227968641426
015,3011514,8.283327875261918
015,3130638,8.244537741291916
015,3213780,8.137879022039002
015,2765561,7.859273090632703
015,2867885,7.7445337191709935
015,1419968,7.7024378462075616
015,3136597,7.656593680951291
015,1971648,7.5471585293295504
015,1198683,7.512131569253982
015,4531621,7.393348757040849
015,4330843,7.386573437781523
015,3127358,7.361647182589085
015,3136859,7.344514058280854
015,3837817,7.3395952319540445
015,999775,7.328347740604599
015,3137203,7.299160317771655
015,2868266,7.285556175176706
015,3736070,7.2756843523277155
015,3015138,7.230413626893886
015,197921,7.21162133511478
015,1426687,7.17560477904866
015,3703437,7.1676230490005715
015,2448635,7.158737485436992
015,3837686,7.1383726227882
015,3837816,7.125429447242061
015,3837805,7.0855841903388
015,3837810,7.078454763485581
015,4397603,7.054624498233952
015,2555795,7.043982909454004
015,3837806,7.020627333826918
015,2011763,7.019245826684364
015,3837317,7.004174177851834
015,3243318,6.9869571362258664
015,1203642,6.977305613301109
015,4036129,6.967598709034354
015,3837803,6.965212613765477
015,3837319,6.953509350337201
015,3009792,6.927710982946863
015,1357492,6.915138651440081
015,3837814,6.904206044846413
015,3837911,6.895709370559949
015,3837804,6.888210917758746
015,3837812,6.88043562571413
015,197924,6.868439170721405
015,3141660,6.841663370744344
015,3837813,6.837447369011519
015,3213778,6.820889931565196
015,3009856,6.817357278534061
015,4431451,6.800829357333049
015,3837807,6.791617363303078
015,1612268,6.788215723048381
015,1621498,6.7861237685149725
015,4164244,6.784939680899958
015,3312490,6.77935838274506
015,2063339,6.777634780899858
015,1589645,6.773782239754112
015,2518161,6.772845799905079
015,999776,6.7624742316089765
015,4466927,6.755747801148748
015,240042,6.742309878893211
015,3837809,6.739998955981511
015,4558558,6.739363511015506
015,3837548,6.730776549180135
015,1586563,6.725997887436412
015,1686206,6.721167240508299
015,3351513,6.7183223741351945
015,3136708,6.717497181444811
015,4142438,6.715944075537598
015,1775653,6.710955567417864
015,2547919,6.6966489061807835
015,4265765,6.692371186002665
015,997901,6.687047388838634
015,3837808,6.675532762823889
015,3835509,6.675409652249592
015,3837824,6.659887601001382
015,1203577,6.632512672502438
015,197927,6.6228977331101655
015,3784254,6.620581737644748
015,3609352,6.618499331389463
015,3703435,6.611446645589545
015,3837460,6.605735964647005
015,417753,6.603529905936904
015,2868265,6.600796066184136
015,4399679,6.597174439308245
015,2638979,6.59417691414431
015,2989983,6.5901764023914025
015,4534173,6.589405650058636
015,910247,6.587195223961109
015,3220448,6.5756112975115375
015,358781,6.573922833435857
015,470342,6.566912821128506
015,3870651,6.550834551546533
015,3837879,6.5447899018723374
017,1311817,11.468955856323248
017,1311842,11.28534695551821
017,1311843,11.238318195916328
017,1838693,11.218580026280591
017,2601195,11.154472467215252
017,1659137,11.124805986611854
017,4364811,10.95081643794133
017,1415737,10.945307535008876
017,3491982,10.93325405964968
017,1311846,10.927370392888161
017,4160758,10.879459424132373
017,1851889,10.822683016367376
017,4094490,10.806216858754475
017,3299384,10.79577544987714
017,337834,10.517466340238224
017,290464,10.336115068203563
017,1418419,10.270759977478324
017,1647313,10.257589195924327
017,1311832,10.254585875814442
017,2755416,10.200543224853384
017,3491968,10.096064281103677
017,1311811,10.089708447715683
017,1049922,10.089521495095548
017,616542,10.0885084774585
017,313158,10.051548806149539
017,1311814,9.989014578830222
017,1311818,9.985770954380193
017,496961,9.939396711136993
017,3338714,9.780159767072611
017,1852338,9.765641270234354
017,1588419,9.576796158067465
017,3710747,9.542178978062056
017,3874396,9.423414204340654
017,2586816,9.39911878590835
017,4317457,9.396846208098601
017,1345368,9.32932033787647
017,3806389,9.282217948215774
017,1687160,9.282217948215774
017,4419504,9.260388596824846
017,2344280,9.21780800663716
017,1311820,9.206538783747455
017,3061117,9.175759056731172
017,2573288,9.158905969150332
017,2458194,9.142428817305046
017,3358830,9.137846016736182
017,1030740,9.095015539159032
017,686542,9.073189364497473
017,3422026,9.045967827017577
017,1717437,9.032539792318428
017,2546330,8.9982236019284
017,3517287,8.994605677914826
017,3296327,8.943344157406974
017,1311813,8.916139779184576
017,1030504,8.821840369534113
017,4484235,8.80284855725433
017,290460,8.755051060277259
017,1311815,8.74756121746129
017,1311821,8.74382744734797
017,801800,8.724396295256591
017,1453421,8.677345593316486
017,616541,8.65792271144214
017,763282,8.655822654662346
017,3874397,8.652740010785203
017,1687165,8.640490169282792
017,3128846,8.615413886795219
017,3088053,8.608866644336098
017,1370235,8.577408344608529
017,4549148,8.469731409072475
017,2166993,8.456744889124005
017,956113,8.418023179778963
017,2452463,8.396709801572369
017,2162052,8.372015764115078
017,686906,8.33963027974389
017,1311849,8.27520427855819
017,4055697,8.25424695835014
017,4351421,8.2353977761868
017,4232334,8.22961455044113
017,1634242,8.2015464840572
017,4491523,8.182372291200535
017,686544,8.150829348665823
017,290465,8.145842832830894
017,3915075,8.02602803571354
017,3060903,7.991807871992756
017,1745934,7.981885485683521
017,1311810,7.9737053671614575
017,3491303,7.965873095190313
017,4236267,7.945096495096498
017,879712,7.933667893009317
017,1418200,7.9084227620793826
017,220804,7.777051595878262
017,420769,7.744954138869188
017,4631678,7.696122559597292
017,4376311,7.601864423854218
017,3843973,7.584548751192132
017,826763,7.5754305591373505
017,2883829,7.574133191691657
017,4196194,7.563746199509021
017,2229073,7.5479061150220215
017,3200830,7.543057448264385
018,2519386,6.12486229957033
018,1391614,6.1222402132951155
018,383092,5.915507620728022
018,383116,5.820645895921704
018,3494038,5.618940195996899
018,1029745,5.566960282568379
018,1284396,5.564652003903259
018,2878703,5.563587487421428
018,1482763,5.5609753593979
018,3936165,5.549592640055261
018,3220239,5.537246060681637
018,1482961,5.532544861221554
018,1591064,5.52802130304932
018,3372587,5.467493980174225
018,4246560,5.456255726431785
018,855019,5.397926942198483
018,1482822,5.38209527978385
018,3196641,5.364519185865413
018,1984000,5.360146450365573
018,3872186,5.3297725415362
018,1029823,5.328069527805928
018,864817,5.321169055893039
018,3952885,5.321137266364483
018,450269,5.305618156155544
018,3901463,5.271877721643053
018,979368,5.264721952394719
018,836044,5.2493433361073984
018,2778520,5.214575577859842
018,3798476,5.2068467783079
018,3563972,5.20000118061285
018,1231698,5.190211838508819
018,3106223,5.18766244330864
018,1804064,5.184992734000748
018,383110,5.179761801633785
018,2670727,5.168624893130112
018,3937996,5.160622705849482
018,3008436,5.160622705849482
018,470922,5.149732379632129
018,3151715,5.149511517169886
018,387241,5.129573166423631
018,3172316,5.124765006433162
018,747641,5.120135144322629
018,696304,5.118562503518051
018,1071949,5.116355770312095
018,3372607,5.100048424380952
018,4382008,5.088984528180518
018,4375300,5.087782954237654
018,1068683,5.087782954237654
018,3909016,5.084311170764911
018,3489707,5.084311170764911
018,4161346,5.075578721503641
018,4035907,5.073574204685679
018,231231,5.0694994202460215
018,1700295,5.063435250278063
018,383106,5.058272096926384
018,3246359,5.057386152908599
018,234016,5.056331687752193
018,731035,5.047080394549852
018,4051125,5.04307690377145
018,4068581,5.042468708134313
018,2381004,5.042468708134313
018,960957,5.028689121524591
018,4383063,5.027574054291844
018,1053819,5.027364722734513
018,2621585,5.024114315460391
018,226661,5.024114315460391
018,4377956,5.015459639502247
018,3834906,5.00590623588571
018,3228393,4.985951706298247
018,2392175,4.982539770974638
018,1362554,4.982539770974638
018,3681686,4.980093351955906
018,2395464,4.9745130633486365
018,2642182,4.974249280584718
018,1379052,4.974249280584718
018,1284399,4.96841943798978
018,678363,4.96841943798978
018,2863952,4.965463197936421
018,3341097,4.962603770259906
018,4098753,4.961358419459972
018,4461913,4.956573007819704
018,1482905,4.939481779590239
018,793181,4.934499451076256
018,3211536,4.933736187314526
018,295369,4.933736187314526
018,3586693,4.931900462181594
018,217942,4.930110560953933
018,4016704,4.929554945611846
018,1613872,4.92573021383673
018,1403417,4.922286522534463
018,794428,4.922286522534463
018,3563971,4.916582346343134
018,1994644,4.912640159054787
018,1372606,4.905215049146056
018,1902672,4.90395567537073
018,1379051,4.90395567537073
018,4381998,4.899626019229524
018,2371589,4.895304718215286
018,1613853,4.895304718215286
019,2792873,9.308653658249334
019,1004331,8.663600706620667
019,3485150,8.372953740111775
019,762888,8.168213575593803
019,3904503,8.108531778778705
019,1004341,8.10162332285002
019,2763207,8.092425046051067
019,1442581,7.905401526328599
019,576349,7.900994324985179
019,3935889,7.846058040209127
019,4544280,7.8209240705810945
019,1879830,7.800316926437793
019,732590,7.730787226203306
019,1887610,7.597297569929609
