QueryId,EntityId,Relevance C_BM25
017,3200830,7.543057448264385
017,2594391,7.521948237006995
017,318030,7.47818145515033
017,1872906,7.473192253828626
017,3422126,7.471529643199639
017,3745123,7.454266986035587
017,2206011,7.419490829892537
017,1687175,7.401345634737639
017,1687166,7.394319439280644
017,1137198,7.383453082460082
017,229571,7.379012171947652
017,1290515,7.371668793466079
017,4499712,7.329422773853491
017,1687313,7.2648603250677874
017,1822913,7.189105200987896
017,3279203,7.186393177141351
017,2010476,7.161102758215927
018,2519386,6.12486229957033
018,1391614,6.1222402132951155
018,383092,5.915507620728022
018,383116,5.820645895921704
018,3494038,5.618940195996899
018,1029745,5.566960282568379
018,1284396,5.564652003903259
018,2878703,5.563587487421428
018,1482763,5.5609753593979
018,3936165,5.549592640055261
018,3220239,5.537246060681637
018,1482961,5.532544861221554
018,1591064,5.52802130304932
018,3372587,5.467493980174225
018,4246560,5.456255726431785
018,855019,5.397926942198483
018,1482822,5.38209527978385
018,3196641,5.364519185865413
018,1984000,5.360146450365573
018,3872186,5.3297725415362
018,1029823,5.328069527805928
018,864817,5.321169055893039
018,3952885,5.321137266364483
018,450269,5.305618156155544
018,3901463,5.271877721643053
018,979368,5.264721952394719
018,836044,5.2493433361073984
018,2778520,5.214575577859842
018,3798476,5.2068467783079
018,3563972,5.20000118061285
018,1231698,5.190211838508819
018,3106223,5.18766244330864
018,1804064,5.184992734000748
018,383110,5.179761801633785
018,2670727,5.168624893130112
018,3937996,5.160622705849482
018,3008436,5.160622705849482
018,470922,5.149732379632129
018,3151715,5.149511517169886
018,387241,5.129573166423631
018,3172316,5.124765006433162
018,747641,5.120135144322629
018,696304,5.118562503518051
018,1071949,5.116355770312095
018,3372607,5.100048424380952
018,4382008,5.088984528180518
018,4375300,5.087782954237654
018,1068683,5.087782954237654
018,3909016,5.084311170764911
018,3489707,5.084311170764911
018,4161346,5.075578721503641
018,4035907,5.073574204685679
018,231231,5.0694994202460215
018,1700295,5.063435250278063
018,383106,5.058272096926384
018,3246359,5.057386152908599
018,234016,5.056331687752193
018,731035,5.047080394549852
018,4051125,5.04307690377145
018,4068581,5.042468708134313
018,2381004,5.042468708134313
018,960957,5.028689121524591
018,4383063,5.027574054291844
018,1053819,5.027364722734513
018,2621585,5.024114315460391
018,226661,5.024114315460391
018,4377956,5.015459639502247
018,3834906,5.00590623588571
018,3228393,4.985951706298247
018,2392175,4.982539770974638
018,1362554,4.982539770974638
018,3681686,4.980093351955906
018,2395464,4.9745130633486365
018,2642182,4.974249280584718
018,1379052,4.974249280584718
018,1284399,4.96841943798978
018,678363,4.96841943798978
018,2863952,4.965463197936421
018,3341097,4.962603770259906
018,4098753,4.961358419459972
018,4461913,4.956573007819704
018,1482905,4.939481779590239
018,793181,4.934499451076256
018,3211536,4.933736187314526
018,295369,4.933736187314526
018,3586693,4.931900462181594
018,217942,4.930110560953933
018,4016704,4.929554945611846
018,1613872,4.92573021383673
018,1403417,4.922286522534463
018,794428,4.922286522534463
018,3563971,4.916582346343134
018,1994644,4.912640159054787
018,1372606,4.905215049146056
018,1902672,4.90395567537073
018,1379051,4.90395567537073
018,4381998,4.899626019229524
018,2371589,4.895304718215286
018,1613853,4.895304718215286
019,2792873,9.308653658249334
019,3485150,8.372953740111775
019,762888,8.168213575593803
019,2763207,8.092425046051067
019,576349,7.900994324985179
019,3935889,7.846058040209127
019,1879830,7.800316926437793
019,732590,7.730787226203306
019,1887610,7.597297569929609
019,484535,7.483863333648663
019,534974,7.44708169451407
019,723139,7.43594725210794
019,1429103,7.237516998023899
019,639873,7.231225786791894
019,4303376,7.153267903709545
019,954606,7.096275850385985
019,4185711,7.089021512764295
019,1333530,7.0824395119735
019,1014594,7.018250090795611
019,3719200,6.983415495974624
019,2650760,6.981798110056637
019,3161724,6.96780791375697
019,652727,6.961548819302667
019,3598932,6.959001506666051
019,1523863,6.943431470251303
019,1629726,6.9360161721581
019,1529250,6.923701475612495
019,4179430,6.789930134198773
019,4040072,6.697224241504374
019,1037050,6.682891186510928
019,4620522,6.650628074449991
019,2896950,6.574630838082734
019,1860560,6.562327324243139
019,1026020,6.543690081236882
019,720878,6.478319607032166
019,439615,6.349326375428508
019,1447635,6.335314530086274
019,829213,6.167068350983588
019,3340872,6.010660161636292
019,4354315,5.9485174597172135
019,3496238,5.849561665582391
019,4172345,5.804855726003252
029,1475203,14.395404723735325
029,2436055,12.91259574322143
029,3301364,12.900237730840157
029,2185298,12.667497208719096
029,3458232,12.636160672205843
029,1827760,12.218799831907054
029,4202175,11.85952398250978
029,3465284,11.671833751038013
029,1703059,11.100222817385884
029,3620611,11.001853470124617
029,3871889,10.932034343356806
029,3581392,10.905308182528062
029,419591,10.337159073961832
029,1303885,10.28114341756945
029,4398626,10.123714388370024
029,1075061,10.109854344059935
029,4025032,10.098995206103538
029,3184123,9.93176668502819
029,2405363,9.893801842039606
029,350163,9.86848363096916
029,4007413,9.47438895842508
029,4587569,9.453255613232319
029,1297609,9.432219398971109
029,606506,9.344781646525723
029,2588813,9.272339648922774
029,3201878,8.844479978367445
029,1291559,8.77918301807473
029,1448757,8.619387045091978
029,3582278,8.59018198577441
029,3341996,8.555358513909827
029,4130159,8.497148929596513
029,3126368,8.171022874851051
029,2266128,8.157973634000587
029,509524,8.02439570251843
029,2280930,7.9599594661929
029,3565276,7.954588723983338
029,744075,7.909150784822137
029,2994920,7.813558652401994
029,3261559,7.6625611338024875
029,2934492,7.633059262523652
029,920023,7.556206576987521
029,1663785,7.269222222991172
029,1434717,7.207558480006934
029,4033688,6.882290362862095
029,2424315,6.810182802084037
030,4109825,10.374172715108651
030,358509,10.09924045675075
030,3031551,9.906068692345997
030,3258883,9.903610470046688
030,3001022,9.814912914253613
030,3483805,7.984850462961864
030,1729555,7.724082681965832
030,1839946,7.717939451694031
030,4072598,7.555983772376048
030,3085235,6.023801991371332
031,3307846,7.087727111316106
031,2794364,5.9002405804101965
034,3511636,7.015154726425826
034,2934541,6.983986692456728
035,2183888,10.208698103671347
035,4028314,10.060278792240148
035,846694,9.986903839593015
035,3555802,9.863942873109744
035,819439,9.562303864415286
035,2194322,9.3972056717741
035,2704905,9.382424372749217
035,593487,9.30293703248456
035,4028586,9.240476654480354
035,4028528,9.152007910903412
035,4198317,9.128218431636583
035,1076167,9.061140454858615
035,1297200,8.940788026336634
035,2185996,8.927969570517147
035,2360613,8.916687634685788
035,471668,8.871420862307803
035,3160328,8.78325573938287
035,480328,8.764550132713428
035,1544764,8.73929098481787
035,2086168,8.710806843372705
035,3259348,8.676775356720688
035,1448385,8.66688935641806
035,2163609,8.559875594881547
035,3181845,8.538867822716972
035,2178815,8.533679142023399
035,2020681,8.532983468553493
035,645005,8.531651851817111
035,7083,8.495019669510373
035,2838957,8.439078390281779
035,4028526,8.366176401043969
035,264118,8.355540865090385
035,315495,8.31459550599811
035,2175979,8.205176115368548
035,3247220,8.151031132284785
035,916370,8.149931667965088
035,2688943,8.127926830080728
035,2282508,7.938961630075681
035,410467,7.7496169590057224
035,2104750,7.716373105357538
035,4524278,7.684924463488742
035,293290,7.667749385149121
035,1482349,7.531078135867846
035,2060914,7.5247275799438
035,1698306,7.464458973854223
035,3181374,7.4096111223985925
035,1292173,7.384338200757881
035,1510009,7.383874408407841
035,791697,7.340331029427333
035,1865231,7.273021849294675
035,2705128,7.264567588187594
035,415227,7.235213830171534
035,2109094,7.211020560585439
035,1721288,7.2078304846027486
035,791700,7.188081975474703
035,1614486,7.156262759355437
035,4556359,7.101846101338893
035,1591003,7.090853374780847
035,291860,7.0691204135774575
035,2186057,7.0640597447972
035,2409108,7.026281128444684
035,2097623,6.977786156021216
035,2328980,6.925807399340306
035,2682498,6.893742170275604
035,3036440,6.744173652515467
035,3556278,6.742915271975207
035,578756,6.7374031274037645
035,819720,6.71907790848258
035,4028582,6.574870228034116
035,1987463,6.567425057016325
035,1828421,6.521629717653279
035,3969887,6.488811823773065
035,2710642,6.4494919537979225
035,958583,6.4470359816697265
035,3677766,6.415528843916965
035,1582996,6.380244109913866
035,1872337,5.856896579418553
035,3037180,5.616529844100384
035,210315,5.315436020471616
035,2561563,5.185032018602297
036,3006683,11.206021326887981
036,1902025,10.975102057347694
036,660559,10.739447917309207
036,434726,10.114954290920299
036,4028572,9.660067287763404
036,537278,9.171728246486364
036,2185996,9.154464799351155
036,3181845,9.14382599924382
036,3099032,9.093313161666748
036,4211411,9.012501589214391
036,3152573,8.735875391038249
036,1297200,8.705838033893652
036,2688943,8.594838804629
036,2186452,8.308294442109222
036,196530,7.951534144715215
036,1714509,7.821369666317819
036,2898391,7.742263521113708
036,3501278,7.56398553582687
036,1934831,7.3067058335404695
036,2060914,7.286702551421539
036,291860,6.363622377878964
040,4239607,10.20860948668557
040,3538812,10.060225643008494
040,1532786,8.816789292660005
040,4291346,8.455180259426285
040,3449111,8.395018239737324
040,4291345,7.873353476954468
040,4548348,7.2641805376170785
040,2742358,7.254122049524821
040,4007565,5.9519645913164325
040,4293919,5.69323810171168
043,4217256,9.359339175790689
043,1881222,9.062806469378437
048,1916240,10.995829727485638
048,1081545,10.939464747549351
048,4558335,10.626141523556985
048,2933512,10.147426614782988
048,3137232,9.601977044453267
048,486550,9.487000054148076
049,1969932,6.626730525710554
049,4532117,6.241097828221459
049,4109738,6.186336593327935
049,2396778,6.178876888852669
049,2235928,6.131532845538603
049,3858421,6.014661246155722
049,324630,5.997160016415654
049,352444,5.982219427962772
049,2839386,5.967721175303959
049,2952016,5.942400579955579
049,1971624,5.92270309234082
049,2994455,5.883335549188542
049,2631093,5.876218073707265
049,796880,5.848540082575278
049,3360116,5.80427298271956
049,481527,5.580303987327763
049,4028487,5.572007278519186
049,1462225,5.541798504549806
049,3945597,5.538431343615338
049,3018015,5.466951309792288
049,2637219,5.44630568511077
049,756953,5.438588147969458
049,3865047,5.429893815306716
049,3019318,5.415167672405145
049,358494,5.291879762414361
049,2933095,5.265134730457601
049,1236693,5.258288238949188
049,4430746,5.255690660401692
049,2978312,5.2539409349725155
049,3288459,5.162521153746695
049,4065706,5.15876075160395
049,4589704,5.126330528738229
049,4391833,5.078110407194116
049,2055523,5.069603326105426
049,3765809,5.0627261678110065
049,3062994,5.061402918231622
049,4001941,5.0385894506740065
049,2934784,5.027880718051453
049,1972448,5.009009738100509
049,1842676,5.008803300506576
049,2703430,4.962271444139695
049,2821550,4.947255424151214
049,3072083,4.930393241046211
049,4462816,4.891718470718452
049,4252599,4.873404915830851
049,469364,4.859513711878938
049,107646,4.858501109262774
049,2979195,4.8440539967308265
049,2567655,4.840156540388121
049,1299107,4.827698479974695
049,3102148,4.809509295073826
049,1657431,4.790136103823059
049,3480147,4.774382365259624
049,3021652,4.737192546359504
049,146154,4.736023758434223
049,3347383,4.735351656424042
049,1204905,4.726779512282184
049,4565493,4.717682887989868
049,1523071,4.7106724141569085
049,3905436,4.706174309234381
049,110759,4.669947716231065
049,4105822,4.668683553486435
049,1294607,4.666404015777721
049,1751725,4.663663521591669
049,2933389,4.651805087297846
049,4097339,4.646123953313221
049,1969987,4.642956584199025
049,3717942,4.642830079745606
049,3435416,4.636721453408487
049,3624543,4.602966901196375
049,1424926,4.59618142202131
049,4480062,4.5673180173893995
049,1486110,4.565817305348886
049,1972447,4.544373466078311
049,2823050,4.529258546021716
049,3366767,4.524100789508877
049,3560788,4.518636978837932
049,2824522,4.482121250783022
049,132452,4.475194983319979
049,3220358,4.471648392741858
049,3076367,4.456387678279757
049,1203745,4.451423562250042
049,172475,4.449241178980169
049,633629,4.4387666683933915
049,2867282,4.438362909551979
049,764872,4.438362909551979
049,3897212,4.421082938883981
049,3112968,4.42053489261444
049,3903437,4.4131087567570475
049,557386,4.40883475222853
049,3880138,4.397194972008781
049,4465766,4.389469672081955
049,1323674,4.389312060395356
049,1481521,4.378006649118086
049,3277423,4.374521764831858
049,624356,4.365630730710058
049,2933702,4.364109789258252
049,3023458,4.357383522360625
049,3597772,4.3561307893693195
050,1190765,12.770219448946648
050,1075098,10.345391581361575
050,1531243,7.535449676431427
051,3029801,11.564044744710952
051,1496726,9.833633441587923
051,1221895,8.444876955687706
061,3137199,19.96940847112658
066,1054280,13.068213561266052
081,2290753,9.434592296406352
081,403981,8.55561797468854
081,3063150,7.654405692520608
087,3485951,10.118637218262968
087,4049577,9.70358659584332
087,3027144,9.583169642001426
087,1685895,9.565073194877439
087,4197385,9.197366228511154
087,2527682,9.183239514055746
087,2662144,8.693037276548313
087,3485425,8.652369597795186
087,1698420,8.58351036881876
087,3534734,8.141203398160851
087,525139,7.986487452982108
087,3142165,7.869044913968408
087,3442428,7.76623059019259
087,3060030,7.670737394900977
087,2840423,7.634946762006948
087,4599198,7.539581123344847
087,1799947,7.517270659592665
087,3870492,7.404204933242294
087,2515161,7.388065380583948
087,520967,7.183790906282811
087,845792,7.140639438226792
087,1883180,7.000041911519901
087,4544744,6.756000625509595
087,3712376,6.743220421758026
087,1414875,6.713456144346868
087,3928862,6.595907687589353
087,2687134,6.364055873984251
087,353284,6.334499552658549
087,2021076,6.1936791346752145
087,1689735,6.090236578714137
087,3826485,6.047055298797826
087,3150448,5.979224614475954
087,1043756,5.94587673950166
087,4347556,5.943342165387871
087,2712919,5.943342165387871
087,1764119,5.722465746932551
087,2509505,5.707148533071891
087,2382159,5.654178030018276
087,3789679,5.529538812464848
087,1201576,5.11807236632535
087,1339509,5.111937016651921
087,2623061,5.009862986151853
087,1598629,4.923085593377328
087,1564057,4.731885939603314
087,607368,4.431899638706796
087,2123895,4.42270667696162
087,4095322,4.390829478131723
087,873645,3.8936912393120546
087,923755,3.6410255712968316
093,3161312,9.0875357942656
093,4278535,7.957144311165764
093,132343,7.1073179477222
093,3273051,6.335651930419257
093,965631,6.154671901978218
103,612402,7.818056865380607
103,2765496,7.621021276401073
103,3028544,7.3115807555235826
103,2979172,7.223637528202444
103,3169556,7.136735114231905
103,1951015,6.983285661926138
103,1843735,6.959494059138644
103,2341944,6.936230363630932
103,3193647,6.9052495538070575
103,2065937,6.559763644393916
103,399697,6.552511259103341
103,1425181,6.476722941743266
103,817348,6.468590056063507
103,2078127,6.386839720723145
103,1868912,5.8488854024595955
103,1747322,5.795786918109602
103,2454221,5.682524304057413
103,367787,4.8927696047945854
104,4510484,14.290074505244819
104,4180455,13.21189501813561
104,1752436,12.779684407075589
104,4217645,12.609970334644432
104,4421944,12.231651895203266
104,1430800,11.61148663564178
106,1494669,11.261769205679592
106,1401079,11.048482494639837
106,1494776,10.855699844242835
106,42396,10.850107605956808
106,119216,10.681156174968963
106,110135,10.64222427060868
106,85656,10.64222427060868
106,92594,10.608145080667668
106,106575,10.603509275296354
106,1494708,10.587245285235488
106,110318,10.54863622204013
106,36562,10.523138824553907
106,114267,10.507352209597348
106,103322,10.40287351814808
106,2258237,10.345741433650797
106,118990,10.294777654844177
106,77212,10.220569725270161
106,4255330,10.162986247347238
106,97746,10.101630428449667
106,609768,10.083368486514512
106,39136,10.056693811028815
106,138758,9.804054853873078
106,131052,9.799565429961806
106,3555545,9.701474893487065
106,1418463,9.699326250004079
106,1625962,9.698534549152615
106,1448584,9.517360021680393
106,2499887,9.466727236405665
106,4042608,9.446724591107353
106,1494717,9.44438797379618
106,97869,9.43620115692579
106,100483,9.428756773453772
106,1384863,9.408197231861946
106,1260083,9.407500865466055
106,307731,9.39053868898443
106,1245661,9.258372056063735
106,1104046,9.210609151101602
106,2184234,9.136568470362333
106,137888,9.110390410629435
106,1419321,9.104078415915996
106,189144,9.083208270182343
106,1032161,9.070124396737477
106,3859908,9.030011963415912
106,718563,9.012970118989662
106,115540,8.991735149249404
106,111306,8.978982907810785
106,1399974,8.954452544066903
106,95903,8.953590010818136
106,98501,8.940949022372145
106,820097,8.936079916475506
106,1682677,8.929223739490698
106,1418460,8.854353738288328
106,104059,8.84113058065182
106,107477,8.828814550980132
106,248213,8.740719061278968
106,120548,8.73671574417907
106,101151,8.726082098446907
106,2499889,8.700767782407107
106,2178536,8.675607532319113
106,1418459,8.668176412673336
106,666201,8.637060431095797
106,4269462,8.3623624695698
106,1682752,8.325806022463489
106,1401129,8.140420328889201
106,3438284,8.01836342144296
106,1494712,7.742908325532334
106,505743,7.615106647710588
106,4310343,7.56518141229446
106,1159915,7.510168357568384
106,1856314,7.23326501949038
106,3591703,7.157149776658168
106,200264,6.583431217355039
106,4468267,6.531665796526392
106,1419301,5.925148106607825
106,3630175,5.697894071337045
107,2480325,16.167531794244816
107,1339818,13.967556593261675
107,719250,13.451631911198179
107,79223,13.355918534628616
107,3386270,13.255983064480818
107,3480536,12.994049934586052
107,2788736,12.948999742769004
107,125150,12.929180905940672
107,131360,12.765981843248435
107,1472282,12.735574898013324
107,103326,12.379744537235196
107,3042799,12.148532934135405
107,3480537,12.134330485542085
107,2147286,11.946047571658633
107,2014186,9.332338089234884
111,3308588,12.081790746744018
111,803076,11.955384940683576
111,545516,11.807373935625398
111,3710866,11.620257728114076
111,3989249,11.353897602394413
111,2606624,11.195321602715097
111,3621278,10.996507877823065
111,1616085,10.985525039068996
111,1681870,10.941375227835575
111,1421088,10.694152497182227
111,803071,10.690878782416977
111,209290,10.543129121660801
111,4353421,10.479905221195537
111,1412620,10.349798328913487
111,1421636,10.31870516707584
111,623670,10.261155642778203
111,1420871,9.857994103800568
111,3502407,9.792028684173127
111,3889837,9.552745381080522
111,4443933,9.37891907104104
111,2703452,9.173987078141614
111,3577451,8.995652066856817
111,1506075,8.905207686516668
111,1838946,8.731041709263277
111,4609450,8.04602955196279
111,4032678,7.908523170140385
112,1512850,7.043670293796483
114,75536,16.514719253289385
114,83473,16.20712225417564
114,64037,15.67809496601276
114,95214,15.550383418448641
115,4138034,13.070423316157925
115,3700622,13.05732840784162
115,3916560,13.018207596082744
115,4138019,12.882726291605717
115,4112014,12.826217525473565
115,4094536,12.805047301646646
115,1201861,12.759662521006142
115,358467,12.699046855530757
115,3156624,12.56126900391687
115,1473074,12.543036803824723
115,3354927,12.471293752088204
115,4097935,12.459419632780222
115,4115629,12.307172300598603
115,1794774,12.271577983004867
115,2671311,12.198583650213504
115,4087949,12.151960954740034
115,4377386,12.141213509950038
115,2590635,12.093755115014162
115,3107821,12.087961927551605
115,1553006,11.952645310251393
115,2012104,11.946243195223207
115,3205369,11.890845559027303
115,3849142,11.7058456165027
115,4101382,11.639326148193378
115,4100916,11.614250806129139
115,3835095,11.599751131913452
115,4123580,11.542761496474345
115,4205810,11.522499845627111
115,2395379,11.518497459103427
115,3128335,11.49747220423535
115,2450964,11.486099349803574
115,204638,11.407574150047562
115,4264658,11.322489279455528
115,3704507,11.304777732153454
115,4135189,11.287162713889522
115,3486795,11.27365329239272
115,1859531,11.262039922395303
115,4086551,11.249736692355695
115,3184676,11.22494569569697
115,4079160,11.21471310244342
115,773323,11.122364686079493
115,4078560,11.11376433528093
115,1946798,11.06792575536704
115,1882369,11.050551628152164
115,227638,10.98000819375105
115,2891711,10.964088454074393
115,2556385,10.960304770967724
115,4079873,10.9500280034606
115,4153580,10.948631956033005
115,4124992,10.908730256815721
115,3721945,10.897884978700244
115,2038707,10.880399991625957
115,4080804,10.869668468971813
115,4136193,10.863210089019555
115,1408984,10.825071084806183
115,1878579,10.81867834526051
115,2313299,10.817086084419259
115,4117596,10.811702751941944
115,405491,10.744355587893763
115,2609940,10.737578214437555
115,4312438,10.708585777034823
115,4343439,10.703004259792424
115,1782066,10.680386412622372
115,4076580,10.674879805756824
115,4081090,10.615869057146682
115,4144960,10.601502471798087
115,4126243,10.569639248421165
115,4102325,10.553345180113828
115,1677014,10.502155864117716
115,153319,10.491037608340196
115,3501738,10.490129988718518
115,1945663,10.450633823056702
115,1628560,10.42625839111418
115,4101570,10.397802741390143
115,2918232,10.386250529966262
115,4460914,10.386053916691386
115,4096946,10.373978782255401
115,4465124,10.36382876215005
115,3734689,10.36298519032931
115,4206026,10.353832104712929
115,3607390,10.350222164368779
115,2156809,10.339078454082415
115,2823606,10.322066116212396
115,4195093,10.314743232752383
115,4116135,10.294589491405917
115,4134359,10.29423142505604
115,4079781,10.264024588649114
115,3706825,10.252842331509793
115,4102051,10.241995441338773
115,2047379,10.229555288317027
115,2893586,10.228598523630758
115,3120416,10.220531279039166
115,4125147,10.194184826594688
115,4095326,10.177910798572816
115,4150208,10.170530447490574
115,4127397,10.150859090736596
115,372559,10.144836147925457
115,4537872,10.144249872929977
115,1751156,10.131885405709031
116,3870953,12.685434330939222
116,1503896,12.685434330939222
116,1867015,12.619009697406064
116,2030404,12.467405791527518
116,1402513,12.386077519182189
116,3742127,12.34127745694325
116,1981448,12.153085460831523
116,3070009,12.140579580132187
116,3023843,12.093134965563943
116,2989232,12.077993773623401
116,2005101,12.04158276039944
116,1692279,11.932389218817546
116,1618404,11.86370380240475
116,1075162,11.852761069206263
116,3076147,11.813671526082967
116,1422624,11.777319181953136
116,3828162,11.776925699770624
116,164634,11.762098221687884
116,2000133,11.724437325847436
116,1955396,11.655671338534525
116,3040347,11.652059148638973
116,2898954,11.652059148638973
116,1316171,11.62171512052536
116,1050323,11.60657249380617
116,4440858,11.600516939076055
116,1058817,11.600516939076055
116,3738290,11.587727372977504
116,4307678,11.574975736801367
116,4276798,11.574975736801367
116,3983566,11.574975736801367
116,4257091,11.549585342985091
116,3827974,11.549585342985091
116,2536342,11.52142320394431
116,3715035,11.505509640191338
116,3859508,11.49924981267951
116,3698272,11.49924981267951
116,3862993,11.493838838640217
116,2056235,11.488804847304717
116,3353510,11.481505209065675
116,4273850,11.474217388310258
116,1896657,11.474217388310258
116,1161164,11.474217388310258
116,3499079,11.462227864478626
116,3989712,11.445183544469828
116,1050331,11.43660450307037
116,4320097,11.423530454204492
116,1995667,11.394202698516796
116,1951632,11.369613131032231
116,83458,11.349425345185645
116,3335926,11.321565504785248
116,703566,11.321407022903376
116,2479546,11.305486767391097
116,703571,11.300117435006301
116,3073331,11.285960757227862
116,703561,11.278916854177613
116,434472,11.267018554576055
116,1422556,11.20802216554302
116,3860375,11.204977224939604
116,2479544,11.18747414447024
116,152068,11.169165591891023
116,164540,11.157886076658869
116,110227,11.135970918434856
116,131213,11.128853289673927
116,1353297,11.109548763288482
116,164485,11.07063122619591
116,164644,11.069296795837474
116,3612309,11.059897698850719
116,69417,11.031834191805928
