QueryId,EntityId,Relevance D_TFIDF
007,3968430,21.794712653235997
007,3782787,21.794712653235997
007,3460577,21.794712653235997
007,3407331,21.794712653235997
007,3348136,21.794712653235997
007,3060597,21.794712653235997
007,2824019,21.794712653235997
007,2218975,21.794712653235997
007,1966784,21.794712653235997
007,1000202,21.794712653235997
007,774878,21.794712653235997
007,636702,21.794712653235997
007,316747,21.794712653235997
007,316739,21.794712653235997
007,316737,21.794712653235997
007,316733,21.794712653235997
007,4467018,21.238495144670402
007,3462325,21.217537493622398
007,2358399,20.872036268574167
007,4467048,20.71424544644193
007,4467047,20.71424544644193
007,4466960,20.71424544644193
007,4466902,20.71424544644193
007,4466875,20.71424544644193
007,4466849,20.71424544644193
007,4466847,20.71424544644193
007,4011875,20.71424544644193
007,3736003,20.71424544644193
007,2735280,20.71424544644193
007,1914061,20.71424544644193
007,1793381,20.71424544644193
007,1742339,20.71424544644193
007,1479188,20.71424544644193
007,1119591,20.71424544644193
007,1058489,20.71424544644193
007,4382586,19.717685949346972
007,3954091,19.717685949346972
007,3722830,19.717685949346972
007,3476699,19.717685949346972
007,2659529,19.717685949346972
007,2450659,19.717685949346972
007,2409994,19.717685949346972
007,1584415,19.717685949346972
007,1478391,19.717685949346972
007,1472627,19.717685949346972
007,1470520,19.717685949346972
007,994084,19.717685949346972
007,808463,19.717685949346972
007,714908,19.717685949346972
007,714906,19.717685949346972
009,2548026,96.90611446581981
009,1402888,95.3482778649357
009,3843308,39.94040152508944
009,3843401,38.0101927799138
009,3844049,37.003852601882784
009,3869806,35.99751242385177
009,3179814,34.45976112295791
009,2548032,33.45342094492689
009,3843190,33.1434351115315
009,3844056,32.13709493350048
009,3843199,31.13075475546946
009,3484064,31.13075475546946
009,2558494,31.13075475546946
009,1314565,30.90932946600201
009,1708766,30.206886188324837
009,3844121,29.20054601029382
009,3842900,29.20054601029382
009,2542260,28.953131177634635
009,2876218,28.669134887430978
009,3844006,28.35914905403559
009,3844004,28.35914905403559
009,3844099,28.276677443149197
009,3844011,28.276677443149197
009,3843193,28.276677443149197
009,857125,28.276677443149197
009,3844068,27.173749248114376
009,1021245,26.827486686183278
009,3844157,26.42894030885995
009,3220513,26.42894030885995
009,3844106,26.346468697973553
009,3843430,26.346468697973553
009,3843423,26.346468697973553
009,2946284,26.346468697973553
009,2885713,26.1250434085061
009,2003989,25.732585964224317
009,4553676,25.511160674756866
009,3966860,25.42260013082893
009,3843317,25.42260013082893
009,3844041,25.340128519942535
009,1003126,25.340128519942535
009,4527423,25.324073573790805
009,1784898,25.257656909056138
009,3360379,25.175185298169744
009,3532318,25.118703230475084
009,2876217,25.118703230475084
009,3251205,24.996125670279547
009,429992,24.7262457861933
009,4201186,24.416259952797912
009,1003174,24.416259952797912
009,4574318,24.333788341911514
009,4472280,24.333788341911514
009,3844144,24.333788341911514
009,3844047,24.333788341911514
009,3753905,24.333788341911514
009,2638855,24.333788341911514
009,2558544,24.333788341911514
009,660672,23.802377219048676
009,943212,23.580951929581225
009,3844179,23.49239138565329
009,3843396,23.49239138565329
009,3168761,23.49239138565329
009,2823846,23.49239138565329
009,782707,23.49239138565329
009,3844115,23.40991977476689
009,3843272,23.40991977476689
009,3843261,23.40991977476689
009,2427333,23.40991977476689
009,1020920,23.40991977476689
009,3844146,23.327448163880497
009,3844138,23.327448163880497
009,3844102,23.327448163880497
009,3296481,23.327448163880497
009,1017975,23.327448163880497
009,3843265,23.18849448529944
009,4395093,23.162504942107706
009,4220062,23.162504942107706
009,3485340,23.162504942107706
009,3436427,22.79603704101766
009,2836030,22.79603704101766
009,1754616,22.79603704101766
009,4235152,22.486051207622268
009,4141540,22.486051207622268
009,3967527,22.486051207622268
009,3843442,22.486051207622268
009,3843416,22.486051207622268
009,1685644,22.486051207622268
009,3844145,22.403579596735874
009,3844139,22.403579596735874
009,3844063,22.403579596735874
009,3844059,22.403579596735874
009,3843198,22.403579596735874
009,3843192,22.403579596735874
009,3179812,22.403579596735874
009,3164990,22.403579596735874
009,1858389,22.403579596735874
009,1178589,22.403579596735874
009,945035,22.403579596735874
009,269418,22.403579596735874
009,3844023,22.32110798584948
010,2535611,67.07617001265626
010,3532969,64.98003969976075
010,4386355,48.210997196596686
010,3294442,44.01873657080567
010,2799372,41.92260625791016
010,2535656,41.92260625791016
010,718961,41.92260625791016
010,2983191,39.82647594501466
010,1163565,39.82647594501466
010,4547578,37.730345632119146
010,2588750,37.730345632119146
010,2535806,37.730345632119146
010,1472539,37.730345632119146
010,4334062,35.63421531922364
010,2535755,35.63421531922364
010,2535750,35.63421531922364
010,1897513,35.63421531922364
010,979589,35.63421531922364
010,933192,35.63421531922364
010,407414,35.63421531922364
010,350904,35.63421531922364
010,3375645,33.53808500632813
010,3261845,33.53808500632813
010,3243461,33.53808500632813
010,2932642,33.53808500632813
010,2535627,33.53808500632813
010,2343448,33.53808500632813
010,1995437,33.53808500632813
010,3695355,32.15121391421376
010,4331122,31.441954693432624
010,3966039,31.441954693432624
010,3815204,31.441954693432624
010,3597966,31.441954693432624
010,3420921,31.441954693432624
010,2990215,31.441954693432624
010,2990199,31.441954693432624
010,2983150,31.441954693432624
010,2983066,31.441954693432624
010,2982860,31.441954693432624
010,2932646,31.441954693432624
010,2932498,31.441954693432624
010,1944223,31.441954693432624
010,724773,31.441954693432624
010,717166,31.441954693432624
010,647108,31.441954693432624
010,2990782,30.05508360131825
010,4402381,29.37747172998501
010,4388305,29.345824380537117
010,4360962,29.345824380537117
010,4310339,29.345824380537117
010,3711626,29.345824380537117
010,3597061,29.345824380537117
010,3509832,29.345824380537117
010,2983265,29.345824380537117
010,2982892,29.345824380537117
010,2979123,29.345824380537117
010,2708316,29.345824380537117
010,2536004,29.345824380537117
010,2056364,29.345824380537117
010,1458563,29.345824380537117
010,1090838,29.345824380537117
010,962753,29.345824380537117
010,602279,29.345824380537117
010,4527504,27.249694067641606
010,4471778,27.249694067641606
010,4272331,27.249694067641606
010,4210550,27.249694067641606
010,4085224,27.249694067641606
010,3886108,27.249694067641606
010,3813238,27.249694067641606
010,3769157,27.249694067641606
010,3670258,27.249694067641606
010,3597766,27.249694067641606
010,3514084,27.249694067641606
010,3425182,27.249694067641606
010,3157999,27.249694067641606
010,3088980,27.249694067641606
010,3002067,27.249694067641606
010,2987198,27.249694067641606
010,2983137,27.249694067641606
010,2980146,27.249694067641606
010,2932780,27.249694067641606
010,2932598,27.249694067641606
010,2932505,27.249694067641606
010,2932448,27.249694067641606
010,2932428,27.249694067641606
010,2932405,27.249694067641606
010,2792872,27.249694067641606
010,2673235,27.249694067641606
010,2535991,27.249694067641606
010,2535668,27.249694067641606
010,2535624,27.249694067641606
010,1996489,27.249694067641606
010,1944224,27.249694067641606
010,1873594,27.249694067641606
010,1689651,27.249694067641606
010,1673998,27.249694067641606
010,1630475,27.249694067641606
010,1536317,27.249694067641606
013,2548092,60.54694264944097
013,758546,38.5224605971053
013,3164445,35.77209856592115
013,3211177,32.435862133629094
013,1672222,31.797420947485463
013,1441663,29.81008213826762
013,941969,26.846971428944677
013,3320500,25.948689706903274
013,1353664,25.83540451983194
013,220000,25.83540451983194
013,3576756,25.42729932408143
013,3168585,23.848065710614097
013,3004496,23.848065710614097
013,1534134,23.848065710614097
013,3211199,23.78629889799467
013,2194473,23.68850420201001
013,3494659,23.43996051486359
013,3079953,23.265956925756655
013,1565067,23.21474623272817
013,949676,22.573769163201415
013,794776,22.517375784293183
013,1565079,22.1724544707914
013,1565064,22.1724544707914
013,1565069,22.14086252966704
013,4271013,21.860726901396255
013,3267096,21.860726901396255
013,2892640,21.860726901396255
013,687344,21.860726901396255
013,386760,21.860726901396255
013,366601,21.80753973186156
013,3211201,21.62390808908606
013,589756,21.62390808908606
013,4379932,21.09857076773027
013,4379828,20.969734111950213
013,3190076,20.923700090323003
013,458648,20.649245577186836
013,4626876,20.57359609094147
013,1565066,20.5616289161997
013,2708885,20.53003697507534
013,4386586,19.873388092178416
013,4334740,19.873388092178416
013,3612787,19.873388092178416
013,3062925,19.873388092178416
013,3004029,19.873388092178416
013,2924915,19.873388092178416
013,2220686,19.873388092178416
013,2021727,19.873388092178416
013,1953372,19.873388092178416
013,1547585,19.873388092178416
013,1293207,19.873388092178416
013,909851,19.873388092178416
013,888352,19.873388092178416
013,789564,19.873388092178416
013,430520,19.873388092178416
013,3351604,19.828221158851537
013,3309954,19.565552498173645
013,2181384,19.487745213138574
013,3192913,19.465282896427908
013,2544424,19.465282896427908
013,3211527,19.461517280177453
013,3211276,19.461517280177453
013,3211194,19.461517280177453
013,3211125,19.461517280177453
013,2579997,19.461517280177453
013,1571986,19.461517280177453
013,1541931,19.461517280177453
013,948893,19.461517280177453
013,884444,19.461517280177453
013,2496299,19.358908557358514
013,4381315,18.950803361608006
013,1616801,18.950803361608006
013,3278924,18.93636128110516
013,4626819,18.7613092814144
013,3658988,18.47704539232617
013,2170399,18.47704539232617
013,2167859,18.47704539232617
013,1565080,18.47704539232617
013,1565065,18.47704539232617
013,1216700,18.47704539232617
013,739427,18.47704539232617
013,1565068,18.445453451201804
013,1963913,18.29520288929491
013,3572540,18.240967309176384
013,579252,18.061101282651336
013,4148783,17.886049282960574
013,3904177,17.886049282960574
013,3841277,17.886049282960574
013,3505248,17.886049282960574
013,3493082,17.886049282960574
013,3066021,17.886049282960574
013,2920711,17.886049282960574
013,2860537,17.886049282960574
013,2578200,17.886049282960574
013,1999858,17.886049282960574
013,1784022,17.886049282960574
013,1665978,17.886049282960574
013,1611504,17.886049282960574
013,1481474,17.886049282960574
013,1331911,17.886049282960574
015,4387345,31.646119659682125
015,2063339,31.646119659682125
015,197924,31.646119659682125
015,1971648,31.2799149954705
015,2847257,30.350112568673882
015,2063240,28.704759386494462
015,4558558,28.129884141939666
015,3837803,27.719250391253972
015,3837817,27.59774612335231
015,2868266,27.476241855450645
015,3837806,25.574405285440715
015,2573427,24.613648624197207
015,2063237,24.613648624197207
015,398697,24.613648624197207
015,3837780,24.158585787037442
015,3837963,24.03708151913578
015,3837805,23.55106444752912
015,3837319,23.55106444752912
015,3837317,23.429560179627458
015,1410956,23.065047375922465
015,3011456,22.943543108020805
015,3011504,22.822038840119138
015,3011383,22.822038840119138
015,2455819,22.822038840119138
015,1973920,22.822038840119138
015,1002204,22.822038840119138
015,714503,22.822038840119138
015,3837474,22.256749217027515
015,2960705,22.256749217027515
015,1216386,22.256749217027515
015,606556,22.256749217027515
015,3837979,22.01374068122419
015,3837521,21.89223641332252
015,3837824,21.770732145420858
015,1357492,21.770732145420858
015,3837686,21.649227877519195
015,3837813,21.52772360961753
015,3837810,21.52772360961753
015,4036129,21.406219341715868
015,2989462,21.09741310645475
015,1665985,21.09741310645475
015,417760,21.09741310645475
015,417749,21.09741310645475
015,3872727,21.041706538010875
015,3328811,20.92020227010921
015,3011368,20.92020227010921
015,2951193,20.92020227010921
015,2635580,20.92020227010921
015,2448447,20.92020227010921
015,3663477,20.665410742785333
015,3837652,20.23340837911592
015,1718894,20.23340837911592
015,1157228,20.23340837911592
015,4293696,20.11190411121426
015,3837944,20.11190411121426
015,2868265,19.86889557541093
015,910247,19.86889557541093
015,3312490,19.747391307509268
015,3837814,19.6258870396076
015,3837812,19.6258870396076
015,1203577,19.6258870396076
015,3837807,19.504382771705938
015,1612268,19.504382771705938
015,3381409,19.26137423590261
015,3011355,19.26137423590261
015,948907,19.26137423590261
015,3011503,19.139869968000948
015,1000555,19.139869968000948
015,4047576,19.01836570009928
015,3498250,19.01836570009928
015,3011402,19.01836570009928
015,1918911,19.01836570009928
015,1555344,19.01836570009928
015,446445,19.01836570009928
015,1653385,18.642069904873743
015,3837956,18.21006754120433
015,3837912,18.21006754120433
015,3837867,18.21006754120433
015,3837800,18.21006754120433
015,3837734,18.21006754120433
015,3837727,18.21006754120433
015,3837673,18.21006754120433
015,3837530,18.21006754120433
015,3837010,18.21006754120433
015,2979939,18.21006754120433
015,2448561,18.21006754120433
015,1285788,18.21006754120433
015,3837560,18.088563273302665
015,3837522,17.967059005401
015,3837911,17.845554737499338
015,3837548,17.845554737499338
015,2555795,17.724050469597675
015,1834393,17.724050469597675
015,1665855,17.724050469597675
015,1203642,17.724050469597675
015,999775,17.724050469597675
015,3141660,17.602546201696008
015,4529150,17.58117758871229
015,4330761,17.58117758871229
017,1950675,98.69600864141393
017,4298519,42.768270411279374
017,4299222,39.47840345656557
017,405523,37.83346997920867
017,290463,37.69607923993919
017,2508039,36.18853650185177
017,2508043,34.54360302449488
017,3182900,32.89866954713798
017,4299846,29.60880259242418
017,979743,29.60880259242418
017,778027,29.60880259242418
017,4298879,27.963869115067283
017,3971055,27.87931600079378
017,290446,26.585857354719895
017,4160758,26.222181076447036
017,1973544,25.45419234189518
017,1311818,25.139525764125455
017,2601195,24.768740803098524
017,2659914,24.67400216035348
017,1059129,24.67400216035348
017,1311821,24.262581021320415
017,290460,24.262581021320415
017,4546352,24.19935395530913
017,1838693,23.69319417353102
017,1344474,23.521011099266552
017,1415737,23.32240921250409
017,4160666,23.232763333994818
017,4052874,23.232763333994818
017,1866201,23.232763333994818
017,4094490,23.213453204250897
017,4297815,23.029068682996584
017,1285687,23.029068682996584
017,4160712,22.84266824322397
017,1049748,22.84266824322397
017,1311832,22.81624943072597
017,1311814,22.81624943072597
017,616542,22.81624943072597
017,290464,22.81624943072597
017,4606959,22.617647543963514
017,1311847,22.617647543963514
017,1311804,22.617647543963514
017,290467,22.617647543963514
017,4363808,22.554420477952235
017,4160683,22.554420477952235
017,1311846,22.246862582936583
017,1311842,22.246862582936583
017,4317457,21.67747573514719
017,3099015,21.485982531138802
017,3170686,21.384135205639687
017,2508050,21.384135205639687
017,2508046,21.384135205639687
017,431164,21.384135205639687
017,337834,21.28738064437634
017,686544,21.171315953369074
017,4282244,20.909487000595334
017,4160692,20.909487000595334
017,761701,20.909487000595334
017,3703540,20.80763967509622
017,1311817,20.800530992342146
017,1311810,20.49297309732649
017,3491982,20.410435901571297
017,4228587,20.23114414455275
017,2544344,20.23114414455275
017,2456977,20.23114414455275
017,1146009,20.23114414455275
017,931832,20.23114414455275
017,2229073,20.032542257790293
017,4062886,19.8410490537819
017,4480891,19.739201728282787
017,4299076,19.739201728282787
017,4299015,19.739201728282787
017,4299005,19.739201728282787
017,4297026,19.739201728282787
017,2508053,19.739201728282787
017,2508038,19.739201728282787
017,2470628,19.739201728282787
017,1940645,19.739201728282787
017,3718665,19.55280128851017
017,1311815,19.046641506732055
017,1311811,19.046641506732055
017,4293255,18.848039619969594
017,2755769,18.848039619969594
017,2351993,18.848039619969594
017,1762796,18.848039619969594
017,1407220,18.848039619969594
017,1336706,18.848039619969594
017,1311844,18.848039619969594
017,1311836,18.848039619969594
017,1311829,18.848039619969594
017,1311828,18.848039619969594
017,1311823,18.848039619969594
017,1296699,18.848039619969594
017,290451,18.848039619969594
017,290443,18.848039619969594
017,4160703,18.586210667195854
017,4160691,18.586210667195854
017,3762642,18.586210667195854
017,2005811,18.586210667195854
017,1977446,18.586210667195854
018,2446309,31.243382552704286
018,2157643,31.243382552704286
018,1520566,31.243382552704286
018,4615658,27.954605441893307
018,1800810,27.954605441893307
018,842741,26.31021688648782
018,1232662,24.832455783112504
018,4259127,24.66582833108233
018,2074527,24.66582833108233
018,2051161,24.66582833108233
018,1516069,24.66582833108233
018,555467,24.66582833108233
018,4623246,23.021439775676843
018,4214978,23.021439775676843
018,3556044,23.021439775676843
018,3550218,23.021439775676843
018,3406150,23.021439775676843
018,2694957,23.021439775676843
018,2137730,23.021439775676843
018,2105402,23.021439775676843
018,711687,23.021439775676843
018,370006,23.021439775676843
018,4029538,21.37705122027135
018,3702981,21.37705122027135
018,3611984,21.37705122027135
018,3595236,21.37705122027135
018,2845126,21.37705122027135
018,2811496,21.37705122027135
018,2725138,21.37705122027135
018,2700214,21.37705122027135
018,2652218,21.37705122027135
018,2434531,21.37705122027135
018,2290655,21.37705122027135
018,2177633,21.37705122027135
018,1724178,21.37705122027135
018,1679365,21.37705122027135
018,1302938,21.37705122027135
018,869913,21.37705122027135
018,391269,21.37705122027135
018,340515,21.37705122027135
018,303048,21.37705122027135
018,2998107,20.317463822546593
018,1098384,20.317463822546593
018,641435,20.317463822546593
018,4611354,19.732662664865863
018,4342418,19.732662664865863
018,4061071,19.732662664865863
018,3690351,19.732662664865863
018,3607513,19.732662664865863
018,3448524,19.732662664865863
018,3411960,19.732662664865863
018,2856063,19.732662664865863
018,2597111,19.732662664865863
018,2105912,19.732662664865863
018,2051944,19.732662664865863
018,1988757,19.732662664865863
018,1530438,19.732662664865863
018,1511557,19.732662664865863
018,1510808,19.732662664865863
018,1141977,19.732662664865863
018,1141065,19.732662664865863
018,1107496,19.732662664865863
018,283219,19.732662664865863
018,253225,19.732662664865863
018,4502727,18.088274109460375
018,4382270,18.088274109460375
018,4057976,18.088274109460375
018,4024576,18.088274109460375
018,3999716,18.088274109460375
018,3694612,18.088274109460375
018,3544785,18.088274109460375
018,3541925,18.088274109460375
018,3530512,18.088274109460375
018,3201172,18.088274109460375
018,3058070,18.088274109460375
018,3035791,18.088274109460375
018,2882619,18.088274109460375
018,2813295,18.088274109460375
018,2752991,18.088274109460375
018,2730161,18.088274109460375
018,2652113,18.088274109460375
018,2450572,18.088274109460375
018,2421172,18.088274109460375
018,2300793,18.088274109460375
018,2125900,18.088274109460375
018,2106041,18.088274109460375
018,2071050,18.088274109460375
018,2042405,18.088274109460375
018,2031754,18.088274109460375
018,2023438,18.088274109460375
018,1925039,18.088274109460375
018,1891617,18.088274109460375
018,1697808,18.088274109460375
018,1635379,18.088274109460375
018,1576176,18.088274109460375
018,1377434,18.088274109460375
018,1113021,18.088274109460375
018,959614,18.088274109460375
018,931484,18.088274109460375
019,2783342,66.53254832478848
019,1004321,32.83391276809003
019,2499022,31.14249458153453
019,3267283,26.86411044661912
019,1485075,26.86411044661912
019,1146590,26.86411044661912
019,1004330,26.86411044661912
019,496880,26.86411044661912
019,3341610,23.87920928588366
019,1004344,23.87920928588366
019,1004338,23.87920928588366
019,1004335,23.87920928588366
019,931385,22.633691063055373
019,1004331,22.61770281260482
019,1898146,21.695396192865807
019,4542175,21.18733131686432
019,900481,21.18733131686432
